OBJ_VEGOBJEKT_ID;OBJ_TYPE_ID;OBJ_VERSJON;MET_FØRSTE_FOREKOMST;OBJ_STARTDATO;OBJ_SLUTTDATO;OBJ_SIST_MODIFISERT;EGS_ALVORLIGHETSGRAD_5074;EGS_ULYKKESDATO_5055;EGS_ULYKKESKLOKKESLETT_5056;EGS_UKEDAG_5054;EGS_MÅNED__NY__11898;EGS_ULYKKESKODE_5066;EGS_ANTALL_ENHETER__STK__5069;EGS_ANTALL_DREPTE_I_ULYKKEN__STK__5070;EGS_ANTALL_MEGET_ALVORLIG_SKADET__STK__5071;EGS_ANTALL_ALVORLIG_SKADET__STK__5072;EGS_ANTALL_LETTERE_SKADET__STK__5073;EGS_VEGTYPE_5075;EGS_STEDSFORHOLD_5076;EGS_FYSISK_MIDTDELER_MIDTREKKVERK_5758;EGS_FORSTERKET_VEGOPPMERKING_10736;EGS_DEKKETYPE_5077;EGS_FØREFORHOLD_5078;EGS_VÆRFORHOLD_5079;EGS_LYSFORHOLD_5080;EGS_KJØREFELTTYPE_5081;EGS_ANTALL_KJØREFELT__STK__5082;EGS_TETTSTED_5083;EGS_VEGBREDDE__M__5084;EGS_FARTSGRENSE__KM_H__5085;EGS_VINTERDRIFTSKLASSE__NY__11899;EGS_TEMPERATUR__ºC__5086;EGS_HISTORISK_VEGSTATUS_5163;EGS_HISTORISK_VEGKATEGORI_5115;EGS_HISTORISK_VEGNUMMER_5116;EGS_HISTORISK_HP_5117;EGS_HISTORISK_KILOMETERVERDI_5118;EGS_STEDFESTINGENS_NØYAKTIGHET_5120;EGS_GEOMETRI__PUNKT_5123;EGS_REGULERING_GANGFELT__NY__11904;EGS_REGULERING_VEGKRYSS__NY__11905;EGS_UID__NY__11906;EGS_UKEDAGSTYPE__NY__11907;EGS_ULYKKESTYPE__NY__11908;EGS_ULYKKESTYPE_UNDERKATEGORI__NY__11909;EGS_ÅR__NY__11910;EGS_ANTALL_ANDRE_ENHETER__NY___STK__11911;EGS_ANTALL_BUSS__NY___STK__11912;EGS_ANTALL_FOTGJENGERE__NY___STK__11913;EGS_ANTALL_LASTEBIL__NY___STK__11914;EGS_ANTALL_LETT_MC__NY___STK__11915;EGS_ANTALL_MC__NY___STK__11916;EGS_ANTALL_MOPED__NY___STK__11917;EGS_ANTALL_PERSONBIL__NY___STK__11918;EGS_ANTALL_SKINNEGÅENDE_MATERIELL__NY___STK__11919;EGS_ANTALL_LITEN_ELEKTRISK_MOTORVOGN__STK__12625;EGS_ANTALL_SYKKEL__NY___STK__11920;EGS_ANTALL_TRAKTOR__NY___STK__11921;EGS_ANTALL_UKJENTE_ENHETER__NY___STK__11922;EGS_ANTALL_VAREBIL__NY___STK__11923;EGS_ÅDT__NY__11924;EGS_ATK__INFLUENSSTREKNING__NY__11925;EGS_FARTSDEMPENDE_TILTAK__NY__11926;EGS_MC_SKINNE__NY__11927;EGS_VEGBELYSNING__NY__11928;EGS_FYLKENAVN__NY__11900;EGS_FYLKENUMMER__NY__11901;EGS_KOMMUNENAVN__NY__11902;EGS_KOMMUNENUMMER__NY__11903;EGS_HISTORISK_VEGFASE__NY__11937;EGS_HISTORISK_TRAFIKANTGRUPPE__NY__11935;EGS_HISTORISK_ARM__NY__11929;EGS_HISTORISK_VEGSTREKNING__NY__11938;EGS_HISTORISK_VEGDELSTREKNING__NY__11936;EGS_HISTORISK_METERVERDI__NY__11932;EGS_HISTORISK_KRYSSDEL__NY__11930;EGS_HISTORISK_KRYSSDEL_METERVERDI__NY__11931;EGS_HISTORISK_SIDEANLEGGSDEL__NY__11933;EGS_HISTORISK_SIDEANLEGGSDEL_METERVERDI__NY__11934;LOK_KOMMUNE;LOK_KOMMUNENUMMER;LOK_FYLKE;LOK_FYLKESNUMMER;LOK_RIKSVEGRUTE;LOK_KONTRAKTSOMRÅDE;VSR_VEGSYSTEMREFERANSE;VSR_VEGKATEGORI;VSR_FASE;VSR_VEGNUMMER;VSR_STREKNING;VSR_DELSTREKNING;VSR_FRA_METER;VSR_TIL_METER;LOK_VEGLENKESEKVENSID;LOK_STARTPOSISJON;LOK_SLUTTPOSISJON;LOK_RETNING;LOK_SIDEPOSISJON;LOK_KJØREFELT;LOK_TYPEVEG;LOK_LENGDE;REL_FORELDER;REL_BARN;GEOMETRI_1;GEOMETRI_2;GEO3;DDLat;DDLon;ORIG_OID
1024079508;570;1;1;07.08.2024;;06.06.2025 12:58;;07.08.2024;20:20:00;Onsdag;8;Enslig kjøretøy kjørte utfor på venstre side i venstrekurve;1;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;;30;;18;;Kommunal veg;18000;;;;POINT (232161 6595885);Ikke gangfelt;Uregulert kryss, generell høyreregel (uten skilting);UID0778222388;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;1;100;7;;;;;Tønsberg;3905;Vestfold;39;;;KV18000 S1D100 m7;Kommunal veg;Eksisterende;18000;1;100;7,354000000000000;7,354000000000000;1150457;0,07476941;0,07476941;;;;enkelBilveg;0;;571:1024079509;232163,861000000004424;6595884,991999999620020;;59,41600942N;010,27848752E;69
1024079572;570;1;1;13.04.2024;;06.06.2025 12:58;;13.04.2024;12:03:00;Lørdag;4;Ulykke med uklart forløp hvor enslig kjøretøy kjørte utfor vegen;1;;;;;Vanlig veg/gate;Avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;4,800000000000000;30;;;;Kommunal veg;22425;;;;POINT (218994 6560212);Ikke gangfelt;Ikke i vegkryss;UID9373954835;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;Nei;Ja;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;1;1;94;;;;;Larvik;3909;Vestfold;39;;;KV22425 S1D1 m94;Kommunal veg;Eksisterende;22425;1;1;93,519999999999996;93,519999999999996;1149548;0,27812391;0,27812391;;;;enkelBilveg;0;;571:1024079573;218993,817000000010012;6560214,161999999545515;;59,08827506N;010,09348747E;70
1024079663;570;1;1;12.06.2024;;06.06.2025 12:59;;12.06.2024;12:06:00;Onsdag;6;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;6,400000000000000;50;Vinterdriftsklasse D;;;Fylkesveg;3150;;;;POINT (241770 6579913);Gangfelt i kryss;Vikepliktsregulert kryss (skilt 202, 204, 210);UID3769466390;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1500;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;114;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV3150 S1D1 m114;Fylkesveg;Eksisterende;3150;1;1;113,870999999999995;113,870999999999995;1175725;0,02413874;0,02413874;;;;enkelBilveg;0;;571:1024079664,571:1024079667;241768,608000000007451;6579913,449000000022352;;59,27903649N;010,46631105E;71
1024080033;570;1;1;07.09.2024;;06.06.2025 13:05;;07.09.2024;00:49:00;Lørdag;9;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;;;;;Vanlig veg/gate;Rundkjøring;;Ukjent;Ukjent;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;;50;Vinterdriftsklasse B;15;;Fylkesveg;313;;;;POINT (229974 6614902);Skiltet gangfelt utenfor kryss;Ukjent;UID6631354598;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3500;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;2;1;1245;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV313 S2D1 m1245;Fylkesveg;Eksisterende;313;2;1;1244,654999999999973;1244,654999999999973;3367126;0,14124224;0,14124224;;;;enkelBilveg;0;;571:1024080034;229975,176999999996042;6614901,870000000111759;;59,58478944N;010,21598265E;72
1024080043;570;1;1;27.07.2024;;06.06.2025 13:05;;27.07.2024;19:00:00;Lørdag;7;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;9,400000000000000;30;Vinterdriftsklasse A;20;;Fylkesveg;308;;;;POINT (238171 6578894);Gangfelt i kryss;Signalregulert kryss;UID9733460130;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;14139;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;3;1;1324;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S3D1 m1324;Fylkesveg;Eksisterende;308;3;1;1323,953999999999951;1323,953999999999951;1175548;0,49649874;0,49649874;;;;kanalisertVeg;0;;571:1024080044,571:1024080054;238164,866000000009080;6578892,609000000171363;;59,26768422N;010,40450928E;73
1024080502;570;1;1;07.09.2024;;06.06.2025 13:10;;07.09.2024;18:30:00;Lørdag;9;Forbikjøring;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;7,200000000000000;40;Vinterdriftsklasse C;18;;Fylkesveg;3098;;;;POINT (237218 6577755);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID8458611417;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2500;Nei;Nei;;Ja;Vestfold;39;Færder;3911;V;K;Nei;2;1;1016;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV3098 S2D1 m1016;Fylkesveg;Eksisterende;3098;2;1;1016,249000000000024;1016,249000000000024;1175877;0,37993345;0,37993345;;;;enkelBilveg;0;;571:1024080503,571:1024080506;237217,201999999990221;6577757,644999999552965;;59,25693779N;010,38931465E;74
1024080525;570;1;1;06.09.2024;;06.06.2025 13:11;;06.09.2024;18:45:00;Fredag;9;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;Avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;6,800000000000000;40;Vinterdriftsklasse C;;;Fylkesveg;3052;;;;POINT (227465 6565973);Ikke gangfelt;Ikke i vegkryss;UID5228771233;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;0;0;1;1;0;0;0;0;0;0;8300;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;4544;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV3052 S1D1 m4544;Fylkesveg;Eksisterende;3052;1;1;4544,262999999999920;4544,262999999999920;1175648;0,71739439;0,71739439;;;;enkelBilveg;0;;571:1024080526,571:1024080529;227469,162000000011176;6565976,048999999649823;;59,14534258N;010,23370016E;75
1024081104;570;1;1;25.08.2024;;06.06.2025 13:17;;25.08.2024;10:34:00;Søndag;8;Avsvinging til venstre foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;Avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;6,700000000000000;50;Vinterdriftsklasse C;18;;Fylkesveg;303;;;;POINT (227299 6564864);Ikke gangfelt;Ikke i vegkryss;UID0417689375;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2024;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7700;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;3;1;1648;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV303 S3D1 m1648;Fylkesveg;Eksisterende;303;3;1;1648,461999999999989;1648,461999999999989;1175508;0,29261589;0,29261589;;;;enkelBilveg;0;;571:1024081101,571:1024081105;227300,364000000001397;6564863,202999999746680;;59,13527516N;010,23214780E;76
1024081164;570;1;1;17.08.2024;;06.06.2025 13:18;;17.08.2024;15:42:00;Lørdag;8;Møting i kurve;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,400000000000000;80;Vinterdriftsklasse B;;;Fylkesveg;32;;;;POINT (206539 6585135);Ikke gangfelt;Ikke i vegkryss;UID5087740819;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2278;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;4;1;3064;;;;;Larvik;3909;Vestfold;39;;3805 Grenland 2021-2026,3820 Elektro øst 2021-2025,3851 Grønt Grenland 2022-2026,3920 Elektro Vestfold 2025-2030;FV32 S4D1 m3064;Fylkesveg;Eksisterende;32;4;1;3063,646000000000186;3063,646000000000186;1175479;0,51640244;0,51640244;;;;enkelBilveg;0;;571:1024081165,571:1024081167;206542,467000000004191;6585139,350999999791384;;59,30282663N;009,84349701E;77
1024081198;570;1;1;11.07.2024;;06.06.2025 13:18;;11.07.2024;03:23:00;Torsdag;7;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;;;;;Vanlig veg/gate;Rundkjøring;Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;Ikke tettsted;9,600000000000000;80;;15;;Fylkesveg;308;;;;POINT (237473 6581720);Ukjent;Vikepliktsregulert kryss (skilt 202, 204, 210);UID9535951705;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11349;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;2772;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S1D1 m2772;Fylkesveg;Eksisterende;308;1;1;2771,983000000000175;2771,983000000000175;1175545;0,99612078;0,99612078;;;;kanalisertVeg;0;;571:1024081199;237480,581000000005588;6581723,555999999865890;;59,29260084N;010,38911238E;78
1024081235;570;1;1;04.07.2024;;06.06.2025 13:19;;04.07.2024;00:14:00;Torsdag;7;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;6,000000000000000;60;Vinterdriftsklasse D;;;Fylkesveg;3250;;;;POINT (231151 6624087);Ukjent;Ikke i vegkryss;UID9885018740;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;500;Nei;Nei;;Ja;Vestfold;39;Holmestrand;3903;V;K;Nei;4;1;172;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3250 S4D1 m172;Fylkesveg;Eksisterende;3250;4;1;172,162000000000006;172,162000000000006;1175789;0,28362786;0,28362786;;;;enkelBilveg;0;;571:1024081236;231152,535999999992782;6624087,924999999813735;;59,66775120N;010,22507619E;79
1024081743;570;1;1;16.11.2024;;06.06.2025 13:25;;16.11.2024;23:42:00;Lørdag;11;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;8,300000000000001;50;Vinterdriftsklasse A;3;;Fylkesveg;308;;;;POINT (237982 6579601);Ikke gangfelt;Ikke i vegkryss;UID1819684742;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14139;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;3;1;580;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S3D1 m580;Fylkesveg;Eksisterende;308;3;1;579,799999999999955;579,799999999999955;1175548;0,18573371;0,18573371;;;;enkelBilveg;0;;571:1024081744;237986,829999999987194;6579603,983000000007451;;59,27394183N;010,40053604E;80
1024081980;570;1;1;08.11.2024;;06.06.2025 13:28;;08.11.2024;16:11:00;Fredag;11;Avsvinging til venstre foran kjørende i motsatt retning fra fortau eller G/S-veg;3;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;7,100000000000000;30;;;;Fylkesveg;309;;;;POINT (238816 6577114);Gangfelt i kryss;Signalregulert kryss;UID8179892387;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2024;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11500;Nei;Nei;;Ja;Vestfold;39;Færder;3911;V;K;Nei;1;1;344;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV309 S1D1 m344;Fylkesveg;Eksisterende;309;1;1;343,906000000000006;343,906000000000006;1175850;0,03668486;0,03668486;;;;enkelBilveg;0;;571:1024081981,571:1024081988,571:1024081990;238807,200000000011642;6577113,088000000454485;;59,25215152N;010,41788453E;81
1024082104;570;1;1;04.10.2024;;06.06.2025 13:29;;04.10.2024;11:30:00;Fredag;10;Påkjøring bakfra;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ja;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;16,600000000000001;60;Vinterdriftsklasse A;11;;Fylkesveg;300;;;;POINT (236161 6580596);Ukjent;Ikke i vegkryss;UID8111707001;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24198;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;4658;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV300 S1D1 m4658;Fylkesveg;Eksisterende;300;1;1;4658,274999999999636;4658,274999999999636;1175565;0,89246822;0,89246822;;;;kanalisertVeg;0;;571:1024082105,571:1024082112;236161,065000000002328;6580587,366999999620020;;59,28160990N;010,36740899E;82
1024082123;570;1;1;22.07.2024;;06.06.2025 13:29;;22.07.2024;13:30:00;Mandag;7;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ja;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;4;Tettsted;14,600000000000000;60;Vinterdriftsklasse A;16;;Riksveg;400;;;;POINT (217220 6559939);Ukjent;Ikke i vegkryss;UID5239075151;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15000;Nei;Nei;;Ja;Vestfold;39;Larvik;3909;V;K;Nei;1;1;5524;;;;;Larvik;3909;Vestfold;39;RUTE3;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;RV400 S1D1 m5524;Riksveg;Eksisterende;400;1;1;5524,257999999999811;5524,257999999999811;1682569;0,86309605;0,86309605;;;;kanalisertVeg;0;;571:1024082124;217228,488000000012107;6559939,928000000305474;;59,08465445N;010,06314921E;83
1024082249;570;1;1;09.08.2024;;06.06.2025 13:30;;09.08.2024;18:20:00;Fredag;8;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;6,500000000000000;80;Vinterdriftsklasse D;20;;Fylkesveg;3226;;;;POINT (219673 6599754);Ukjent;Ikke i vegkryss;UID0138829412;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1000;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;1;1;2876;;;;;Larvik;3909;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3226 S1D1 m2876;Fylkesveg;Eksisterende;3226;1;1;2876,295000000000073;2876,295000000000073;1175897;0,46050511;0,46050511;;;;enkelBilveg;0;;571:1024082250;219673,165000000008149;6599752,139999999664724;;59,44247521N;010,05416952E;84
1024082441;570;1;1;24.11.2024;;06.06.2025 13:33;;24.11.2024;17:07:00;Søndag;11;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;6,600000000000000;80;Vinterdriftsklasse D;1;;Fylkesveg;3226;;;;POINT (221913 6599214);Ikke gangfelt;Ikke i vegkryss;UID1691386426;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;2;1;1964;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3226 S2D1 m1964;Fylkesveg;Eksisterende;3226;2;1;1963,973999999999933;1963,973999999999933;1175897;0,8424833;0,8424833;;;;enkelBilveg;0;;571:1024082442;221916,624000000010710;6599211,300999999977648;;59,43912600N;010,09428425E;85
1024082497;570;1;1;23.10.2024;;06.06.2025 13:35;;23.10.2024;12:47:00;Onsdag;10;Påkjøring forøvrig ved venstresving;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,600000000000000;80;Vinterdriftsklasse B;12;;Fylkesveg;35;;;;POINT (234266 6586319);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID3412054449;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2024;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7200;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;2;1;4072;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV35 S2D1 m4072;Fylkesveg;Eksisterende;35;2;1;4072,260000000000218;4072,260000000000218;1175824;0,41267125;0,41267125;;;;enkelBilveg;0;;571:1024082498,571:1024082500;234270,184000000008382;6586318,110000000335276;;59,33171914N;010,32729041E;86
1024082667;570;1;1;28.11.2024;;06.06.2025 13:36;;28.11.2024;12:25:00;Torsdag;11;Påkjøring bakfra;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ukjent;6,900000000000000;80;Vinterdriftsklasse B;0;;Fylkesveg;35;;;;POINT (227211 6604244);Ukjent;Ikke i vegkryss;UID9119576147;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3000;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;7;1;1746;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV35 S7D1 m1746;Fylkesveg;Eksisterende;35;7;1;1746,220000000000027;1746,220000000000027;1175826;0,69454824;0,69454824;;;;enkelBilveg;0;;571:1024082668,571:1024082670;227212,663999999989755;6604247,025999999605119;;59,48765611N;010,18090141E;87
