Stop;StopName;Kommunenavn;Lon;Lat;PublicLineNo;Reisende;Year;Month
30691;Tørklep;Tønsberg;10,199399;59,460260;1509;63,565054;2023;5
30778;Grytnes;Tønsberg;10,320639;59,398673;1184;32,214561;2023;3
30620;Greveskogen;Tønsberg;10,417246;59,286833;1583;2,021331;2023;1
33826;Bjørge;Holmestrand;10,212060;59,636824;95;1,033062;2023;12
31610;Hemkrysset;Larvik;10,195322;59,069624;1135;5,757167;2023;11
31609;Hemkrysset;Larvik;10,193937;59,068397;1;114,183814;2023;11
30796;Grønneberg;Larvik;10,090991;59,050881;1142;1,059604;2023;10
31721;Hillestad gård;Larvik;10,019794;58,990040;1;10,86766;2023;9
33260;Alonso;Sandefjord;10,278831;59,143647;163;4,743661;2023;5
30675;Roveveien;Holmestrand;10,287728;59,494789;42;3,013359;2023;8
30642;Greveskogen vgs.;Tønsberg;10,416212;59,286401;1660;141,36109;2023;5
33332;Angjelaveien;Sandefjord;10,245448;59,127757;172;156,540804;2023;5
32920;Syrbekk Hortensveien;Tønsberg;10,404831;59,292211;21;1,919056;2023;11
33544;Eidene;Færder;10,404520;59,099770;22;1,919056;2023;11
33551;Frøystadveien;Larvik;10,043086;59,065905;208;65,289446;2023;8
33481;Bakkenteigen;Horten;10,444594;59,369151;1173;0,948732;2023;5
33977;Borgheim;Færder;10,407674;59,225875;1605;1,249282;2023;4
31782;Åskollen Gilde;Tønsberg;10,345334;59,295998;120;26,23493;2023;4
31886;Holm;Larvik;10,115096;59,107332;1281;0,959528;2023;11
30436;Presterød;Tønsberg;10,446707;59,274461;116A;93,857063;2023;9
33934;Gokstad skole;Sandefjord;10,254128;59,132140;1208;1,043957;2023;2
31638;Brenna;Drammen;10,404584;59,616361;1814;7,031171;2023;8
32466;Stangeby øvre;Færder;10,395639;59,214506;2;43,63152;2023;6
32619;Nordbyen;Larvik;10,046149;59,068774;210;2670,58713;2023;3
31449;Larvik bibliotek;Larvik;10,032481;59,056190;3;475,213128;2023;9
32620;Nordbyen;Larvik;10,045712;59,068719;1283;28,298634;2023;1
34096;Bruaskauen;Færder;10,437765;59,226274;113B;24,793484;2023;12
32817;Hundstokkrysset;Sandefjord;10,198695;59,154956;1;81,360695;2023;8
33475;Horgsvingen;Larvik;10,044480;59,056485;208;67,298352;2023;8
107557;Sande stasjon 2;Holmestrand;10,205918;59,585063;1803;174,834646;2023;10
32649;Nordre alle;Tønsberg;10,418307;59,288738;1583;12,333518;2023;5
31773;Hjemseng;Færder;10,442387;59,221659;1696;0,805364;2023;3
32654;Nordre alle;Tønsberg;10,418523;59,289210;113A;40,300169;2023;11
33423;Auen;Holmestrand;10,095685;59,471231;124;16,311973;2023;11
30743;Rød Fonsveien;Tønsberg;10,191297;59,444282;1509;39,340642;2023;11
33289;Djupedal;Larvik;10,199939;59,072531;1;128,576731;2023;11
33183;Tjodalyng skole;Larvik;10,125527;59,055209;1125;421,722357;2023;10
32246;Smitsrød;Tønsberg;10,303387;59,312359;1701;16,795474;2023;9
32594;Kvelde skole;Larvik;9,968242;59,191571;1372;22,487083;2023;4
31799;Lundskogen;Sandefjord;10,299042;59,247999;1648;24,985648;2023;4
31353;Vesterøy skole Vesterøyveien;Sandefjord;10,262679;59,096093;1288;14,496553;2023;3
31099;Hagasand;Holmestrand;10,361048;59,535600;93;14,205611;2023;6
30434;Presterød;Tønsberg;10,442666;59,273291;1690;17,077179;2023;5
29347;Knoffs gate;Drammen;10,206816;59,736769;96;11,048983;2023;8
31003;Gåserud;Larvik;9,909073;59,350275;1325;70,045533;2023;11
30466;Granholmen;Sandefjord;10,214488;59,092034;1143;5,927814;2023;9
103351;Gudumstien;Holmestrand;10,293530;59,494451;45;7,102806;2023;6
30884;Krokemo Samvirkelag;Sandefjord;10,189321;59,129827;1294;1,043957;2023;2
32792;Sundbyfoss bru;Holmestrand;10,124557;59,515887;1913;12,527482;2023;2
102166;Skallevoldveien;Tønsberg;10,495961;59,295175;116B;4,042662;2023;1
33052;Teie hovedgård;Tønsberg;10,414199;59,260510;1533;5,29802;2023;10
33110;Tempokrysset;Sandefjord;10,212401;59,136409;1148;7,903753;2023;9
33667;Berg syd Ramnes;Tønsberg;10,248660;59,356449;1523;28,733495;2023;4
31514;Helgerød skole;Sandefjord;10,284856;59,148828;1209;37,164762;2023;8
32288;Munken kino;Larvik;10,033122;59,050059;208;23,736365;2023;4
31667;Hesby;Tønsberg;10,316291;59,281315;1701;1,010665;2023;1
34119;Fjordgløtt;Færder;10,386235;59,248184;1533;78,049557;2023;9
32460;Stangeby;Færder;10,405928;59,216108;2;258,730364;2023;1
32599;Store Bergan skole;Sandefjord;10,207171;59,101057;1234;35,124102;2023;12
30974;Gutugata 3;Holmestrand;10,218353;59,646776;95;13,774851;2023;10
32063;Meieriet;Sandefjord;10,199738;59,142493;1155;4,017812;2023;8
31953;Holmestrandgata;Tønsberg;10,421588;59,269826;114;0,948732;2023;5
31457;Heimdalkrysset;Tønsberg;10,424320;59,273896;1536;15,659352;2023;2
30841;Gudum;Holmestrand;10,281492;59,497693;47;21,923093;2023;2
34129;Brygga Sandefjord;Sandefjord;10,225284;59,128175;172;144,888705;2023;11
32577;Stokke kirke;Sandefjord;10,307391;59,222981;1248;3,04406;2023;6
30642;Greveskogen vgs.;Tønsberg;10,416212;59,286401;1660;495,226087;2023;1
107939;Stavnum;Sandefjord;10,288482;59,187152;1651;66,755047;2023;10
31513;Helgerød skole;Sandefjord;10,284879;59,148763;163;5,022265;2023;8
33225;Agnes;Larvik;10,032093;59,009045;1107;3,747847;2023;4
31533;Helgerødveien;Sandefjord;10,258429;59,140583;1202;1,249282;2023;4
32470;Krabbesvingen;Larvik;9,864888;58,990908;208;8,744977;2023;4
30698;Træleborg sykehjem;Tønsberg;10,424167;59,266303;114;8,085324;2023;1
32358;Knausen;Larvik;10,053370;59,074197;1366;7,417227;2023;10
32120;Kjelle;Tønsberg;10,403776;59,279683;117;54,285754;2023;2
31550;Hellalia;Færder;10,386610;59,234322;116B;3,031996;2023;1
33254;Kanalen;Tønsberg;10,415168;59,259011;112;117,96712;2023;2
33341;Anildrød;Færder;10,411147;59,201645;1653;0,805364;2023;3
32965;Ormestadvika;Sandefjord;10,255555;59,112322;168;1,010665;2023;1
32558;Sti;Sandefjord;10,136260;59,216715;150;12,127986;2023;1
33781;Bjerke syd;Larvik;10,026420;59,151192;214;30,991855;2023;12
30668;Grimestadgrinda;Færder;10,403739;59,130322;2;101,760815;2023;9
31995;Øya;Larvik;10,061100;59,044607;1;526,622298;2023;6
33166;Tingvoll;Sandefjord;10,202675;59,163550;1159;9,487321;2023;5
33444;Framnes Rødvang;Sandefjord;10,233303;59,117200;1288;1,033062;2023;12
33883;Glitneveien;Tønsberg;10,455180;59,274042;116B;198,881698;2023;8
33922;Evjeveien;Horten;10,444393;59,433622;1190;8,05364;2023;3
33405;Asnes;Sandefjord;10,243218;59,103888;3;210,861179;2023;10
98693;Grimsrud;Drammen;10,219155;59,665191;97;1,975938;2023;9
33990;Farmandsveien;Tønsberg;10,406534;59,275890;;4,017812;2023;8
33192;Tjøllingvollen;Larvik;10,125323;59,055390;1132;2,029373;2023;6
32095;Melsom skole;Sandefjord;10,339631;59,231416;129;7,102806;2023;6
31003;Gåserud;Larvik;9,909073;59,350275;214;11,161552;2023;6
32378;Kodal kirke;Sandefjord;10,127118;59,230613;1216;5,073433;2023;6
31886;Holm;Larvik;10,115096;59,107332;1282;49,971296;2023;4
33408;Fossan;Tønsberg;10,258449;59,385282;1520;41,073566;2023;3
33555;Fugleveien Flaggspettveien;Færder;10,397845;59,244745;100;27,287968;2023;1
32482;Nanset skole;Larvik;10,039634;59,063853;3;90,091664;2023;7
33985;Falkenstenveien;Horten;10,450801;59,432872;1190;1,897464;2023;5
33735;Ekenesstokken;Færder;10,435131;59,229101;112;10,106655;2023;1
32170;Kjærnås;Færder;10,406853;59,240226;1561;3,178812;2023;10
30944;Sandefjord vgs.;Sandefjord;10,202927;59,133051;1231;172,40097;2023;4
106142;Klokkerjordet skole;Holmestrand;10,212441;59,586635;1820;1,919056;2023;11
32079;Skolegata;Holmestrand;10,326631;59,481096;21;15,352446;2023;11
30817;Tveitan Hvitsteinveien;Sandefjord;10,068473;59,229089;1215;7,417227;2023;10
32619;Nordbyen;Larvik;10,046149;59,068774;214;273,667436;2023;9
33276;Amundrød Brunlanesveien;Larvik;9,868984;58,987019;206;11,048983;2023;8
33590;Bekkeveien;Færder;10,421737;59,247416;113B;268,188957;2023;8
106142;Klokkerjordet skole;Holmestrand;10,212441;59,586635;;18,025911;2023;5
33733;Ekenesstokken;Færder;10,435829;59,228165;113B;51,543298;2023;3
33588;Furulyveien;Tønsberg;10,498909;59,291999;116B;235,066755;2023;7
33882;Blåskjellveien syd;Færder;10,456278;59,213513;113B;294,092327;2023;7
30926;Sandefjord rutebilstasjon 1;Sandefjord;10,222073;59,134411;134;27,826308;2023;11
33127;Jarberg syd;Tønsberg;10,282058;59,325400;121;43,47064;2023;9
31610;Hemkrysset;Larvik;10,195322;59,069624;1;83,204294;2023;6
31456;Vindal Huvik;Sandefjord;10,246639;59,117882;1292;2,087914;2023;2
32959;Hvålsåsen;Sandefjord;10,306461;59,215992;1218;7,307698;2023;2
33591;Bekkeveien;Færder;10,421624;59,247280;100;19,83518;2023;2
31753;Åsgården øvre;Horten;10,446721;59,351366;1187;4,042662;2023;1
31249;Veberg;Holmestrand;10,235509;59,608061;97;147,557161;2023;1
30870;Tvetene topp;Larvik;9,991314;59,039905;1304;216,853293;2023;11
30518;Granum gård;Sandefjord;10,187639;59,160482;150;8,264495;2023;12
33882;Blåskjellveien syd;Færder;10,456278;59,213513;113B;291,391076;2023;10
32455;Stadion;Holmestrand;10,302118;59,484089;46;456,441716;2023;9
33131;Jaren gård;Larvik;10,012560;58,988621;1104;5,022265;2023;8
31393;Hedrum skole;Larvik;10,073460;59,087417;215;14,205611;2023;6
30893;Tårnegården;Horten;10,467506;59,423446;2;310,055175;2023;2
31018;Uranienborgveien;Sandefjord;10,246921;59,130717;161;52,362361;2023;9
32017;Holtane;Færder;10,401767;59,144589;1653;3,013359;2023;8
31258;Skarphagaveien;Færder;10,421329;59,236509;100;48,022014;2023;2
33426;Døvle;Sandefjord;10,142629;59,296688;124;20,661237;2023;12
31014;Gåserød;Larvik;10,113596;59,066335;1116;61,409782;2023;11
31020;Sanne;Færder;10,400024;59,226499;116A;5,073433;2023;6
34069;Brekkebakken;Holmestrand;10,256445;59,571200;93;143,258554;2023;5
33521;Fritzøe Brygge;Larvik;10,020730;59,050435;1;669,804895;2023;5
30444;Tolsrød;Sandefjord;10,082641;59,297711;1564;85,368587;2023;3
34162;Bugården;Færder;10,439828;59,223092;1543;12,127986;2023;1
32315;Klopp Heianveien;Tønsberg;10,301651;59,337594;1513;20,21331;2023;1
31768;Hjemseng;Færder;10,442393;59,221504;113B;296,488747;2023;12
30873;Gullhaug;Holmestrand;10,257811;59,500177;42;53,719143;2023;4
30927;Tønsberg stasjon;Tønsberg;10,410007;59,271440;21;0,959528;2023;11
32095;Melsom skole;Sandefjord;10,339631;59,231416;1627;9,095989;2023;1
30863;Sagmyra;Sandefjord;10,137902;59,214706;1223;33,583475;2023;11
31652;Lindhjemveien;Larvik;10,133620;59,092147;1116;149,686344;2023;11
30533;Rasmussens gate;Horten;10,478490;59,410507;70;140,832946;2023;7
33990;Farmandsveien;Tønsberg;10,406534;59,275890;1501;2,066124;2023;12
32072;Kirkebakken Borre;Horten;10,459459;59,382756;2;682,418464;2023;7
30927;Tønsberg stasjon;Tønsberg;10,410007;59,271440;129;6,088119;2023;6
31602;Lie;Larvik;9,924975;59,416286;1350;0,959528;2023;11
31991;Holtan søndre;Sandefjord;10,262362;59,100056;168;13,057889;2023;8
32601;Nilsesvingen;Sandefjord;10,246425;59,138336;138;3,838111;2023;11
32614;Nordby;Holmestrand;10,069568;59,556660;43;1,919056;2023;11
32134;Midtløkken;Tønsberg;10,412392;59,272055;1582;45,562968;2023;10
32415;Sommero;Holmestrand;10,301434;59,493302;47;12,843598;2023;9
107538;Tønsberg rutebilstasjon 16;Tønsberg;10,412491;59,269810;113A;4632,043909;2023;6
31882;Holhjem skole;Larvik;9,893677;58,985348;206;0,805364;2023;3
31476;Lasken Sem;Tønsberg;10,326132;59,278133;1700;146,694781;2023;12
32239;Kleivbrottet;Holmestrand;10,319198;59,478732;42;21,093513;2023;8
33572;Furuhaug;Horten;10,439364;59,358943;1;12,885825;2023;3
34033;Breidablikk;Færder;10,455464;59,218859;1623;5,219784;2023;2
30899;Sande gamle prestegård;Holmestrand;10,209068;59,593346;95;7,231433;2023;12
30933;Sandefjord stadion;Sandefjord;10,205041;59,134755;161;409,092487;2023;12
33188;Dal Dalsroaveien;Sandefjord;10,055768;59,327882;1563;84,965341;2023;9
32591;Stokke ungdomsskole snuplass;Sandefjord;10,276667;59,220078;1245;164,256832;2023;12
29586;Nedre Dansrud;Drammen;10,237000;59,709000;96;137,397224;2023;12
30434;Presterød;Tønsberg;10,442666;59,273291;118;41,744214;2023;5
31882;Holhjem skole;Larvik;9,893677;58,985348;206;7,495694;2023;4
33052;Teie hovedgård;Tønsberg;10,414199;59,260510;116A;408,515342;2023;4
33276;Amundrød Brunlanesveien;Larvik;9,868984;58,987019;1308;191,67664;2023;3
31825;Lysheim;Færder;10,396837;59,184375;1572;11,514334;2023;11
32205;Moloveien;Tønsberg;10,492315;59,278558;116B;417,321155;2023;7
31787;Åsly;Sandefjord;10,336783;59,225014;1642;0,948732;2023;5
30926;Sandefjord rutebilstasjon 1;Sandefjord;10,222073;59,134411;173;4,99713;2023;4
32137;Skrellstad;Sandefjord;10,089247;59,336121;1564;6,063993;2023;1
33617;Fylkeshuset;Tønsberg;10,415538;59,266240;1533;14,392918;2023;11
31581;Li Romsveien;Tønsberg;10,451262;59,314839;1578;2,846196;2023;5
30436;Presterød;Tønsberg;10,446707;59,274461;116A;146,153954;2023;2
32807;Sundene syd;Færder;10,395282;59,166298;2;271,869015;2023;1
31458;Larvik stasjon;Larvik;10,029466;59,050889;1110;54,968425;2023;4
33563;Bekkajordet;Horten;10,451351;59,433340;1902;3,013359;2023;8
33254;Kanalen;Tønsberg;10,415168;59,259011;N113;3,031996;2023;1
33441;Framnes Rødvang;Sandefjord;10,233252;59,117535;168;31,455282;2023;6
107202;Åskollen nord;Tønsberg;10,343978;59,298442;;1,010665;2023;1
32595;Stolpestad Anvik;Larvik;9,954954;58,976835;206;10,146865;2023;6
32623;Kvistveien;Tønsberg;10,468710;59,289466;1;244,859348;2023;4
33768;Gjelstad;Sandefjord;10,232724;59,111434;1287;17,718009;2023;3
34096;Bruaskauen;Færder;10,437765;59,226274;113B;12,527482;2023;2
32134;Midtløkken;Tønsberg;10,412392;59,272055;1678;76,291482;2023;10
33071;Ilebrekke;Tønsberg;10,472320;59,292842;1;783,047292;2023;10
33144;Thor Heyerdahl vgs. II;Larvik;10,057465;59,049475;1132;173,882558;2023;9
32095;Melsom skole;Sandefjord;10,339631;59,231416;1736;4,743661;2023;5
32144;Kjose stasjon;Larvik;9,919807;59,107589;207;71,209096;2023;4
30894;Gunnerødbrekka;Horten;10,449133;59,376243;2;814,59638;2023;1
34104;Fjellvik;Sandefjord;10,234905;59,123710;1288;1,014687;2023;6
31236;Skallestad;Færder;10,442657;59,205506;113B;1366,17429;2023;5
32751;Hotvedtveien;Sandefjord;10,184173;59,167225;150;1,004453;2023;8
33149;Thorøya;Sandefjord;10,220026;59,102182;1252;1,249282;2023;4
31457;Heimdalkrysset;Tønsberg;10,424320;59,273896;1170;8,085324;2023;1
33170;Johan Wesmanns vei;Horten;10,474587;59,345955;1;25,826546;2023;12
31332;Haugåkerveien;Færder;10,444015;59,234936;1531;36,051822;2023;5
29616;Lindumveien;Drammen;10,252700;59,688800;96;163,181929;2023;5
103184;Tokerød;Horten;10,409393;59,383466;21;4,175827;2023;2
32794;Hulebak;Færder;10,411860;59,123961;1677;108,141207;2023;1
34192;Bø;Tønsberg;10,283228;59,356010;1506;50,860988;2023;10
31612;Lillehof;Holmestrand;10,078140;59,541019;41;1,014687;2023;6
33879;Glennetoppen;Færder;10,387088;59,138288;22;6,246412;2023;4
106751;Nedre Langgate;Tønsberg;10,407264;59,266063;N02;52,554605;2023;1
33056;Teie idrettspark;Færder;10,403197;59,251244;100;7,417227;2023;10
107553;Tønsberg rutebilstasjon 15;Tønsberg;10,410546;59,270342;1620;437,670303;2023;9
32884;Svinesmyra;Sandefjord;10,173779;59,179376;150;0,948732;2023;5
31334;Haugåkerveien;Færder;10,444674;59,235171;113A;9,319827;2023;7
33402;Foss nordre;Holmestrand;10,267691;59,498964;42;2,071073;2023;7
34099;Brufoss;Larvik;9,992945;59,425399;1375;6,088119;2023;6
30913;Nordre Jarlsberg Brygge;Holmestrand;10,267523;59,566568;1800;21,923093;2023;2
98694;Grimsrud;Drammen;10,219194;59,665299;95;12,127986;2023;1
33574;Bekke;Holmestrand;10,290742;59,549153;93;6,716695;2023;11
30927;Tønsberg stasjon;Tønsberg;10,410007;59,271440;1505;32,847721;2023;10
31085;Valle;Tønsberg;10,273435;59,360260;120;18,025911;2023;5
33124;Tenvik øvre;Larvik;10,018378;59,037978;1;33,019925;2023;3
30865;Tvetene bunn;Larvik;9,984518;59,036739;208;1,043957;2023;2
98694;Grimsrud;Drammen;10,219194;59,665299;1831;2,087914;2023;2
32910;Tønsberg sykehus;Tønsberg;10,416740;59,272554;111;288,132081;2023;2
33183;Tjodalyng skole;Larvik;10,125527;59,055209;1140;121,279858;2023;1
33947;Fagerli skole;Larvik;10,042253;59,070493;1368;3,178812;2023;10
31598;Liaveien;Tønsberg;10,364678;59,265294;1657;11,243542;2023;4
31916;Lønnebakken;Larvik;10,106041;59,053282;1;34,091041;2023;12
33940;Golfbanen Vear;Tønsberg;10,353515;59,251589;130;32,60298;2023;9
30944;Sandefjord vgs.;Sandefjord;10,202927;59,133051;1294;3,013359;2023;8
32747;Hortenspiken;Horten;10,448438;59,438474;2;145,77089;2023;3
34130;Flekkenveien;Færder;10,403709;59,142478;2;20,747351;2023;9
30615;Ringveien Krokmoveien;Sandefjord;10,175310;59,131571;1285;3,747847;2023;4
30912;Nordre Jarlsberg Brygge;Holmestrand;10,267622;59,566395;96;47,472731;2023;4
30905;Sande stasjon 1;Holmestrand;10,205974;59,584991;96;492,077424;2023;3
33408;Fossan;Tønsberg;10,258449;59,385282;1940;29,309299;2023;1
33377;Dronningens gate;Sandefjord;10,220319;59,131970;1121;81,559867;2023;11
32070;Meieriet;Sandefjord;10,198802;59,143028;150;39,84675;2023;5
33705;Bergan nordre;Sandefjord;10,274463;59,169611;1239;0,959528;2023;11
33224;Agnes;Larvik;10,031921;59,009718;1;124,552175;2023;8
33247;Almedalen;Holmestrand;10,342982;59,466217;2;9,487321;2023;5
29590;Kobbervikdalen 86;Drammen;10,238581;59,706330;96;75,8027;2023;11
31085;Valle;Tønsberg;10,273435;59,360260;121;3,951876;2023;9
30540;Reiersen;Holmestrand;10,285918;59,552389;93;5,29802;2023;10
33850;Enggata;Horten;10,481823;59,414660;2;146,546495;2023;1
30790;Grønn;Sandefjord;10,223470;59,107979;1;136,43984;2023;1
31804;Hjertnespromenaden;Sandefjord;10,223849;59,129735;150;253,315351;2023;11
31451;Heimdal gamle Sørlandske;Holmestrand;10,219655;59,617672;96;68,126477;2023;11
33152;Jarlsberg travbane fv. 303;Tønsberg;10,364313;59,280125;1631;1,975938;2023;9
33139;Thor Heyerdahl vgs.;Larvik;10,053735;59,050051;1332;39,518763;2023;9
33290;Djupedal;Larvik;10,198126;59,072219;1121;60,266114;2023;9
32025;Markveien;Drammen;10,393121;59,619856;1816;9,879691;2023;9
32606;Kverken;Larvik;10,063554;59,083227;11;127,426804;2023;4
33987;Borre;Horten;10,456075;59,380007;75;0,805364;2023;3
33139;Thor Heyerdahl vgs.;Larvik;10,053735;59,050051;1294;183,622999;2023;3
32357;Myrvang;Sandefjord;10,288087;59,226543;130;209,449445;2023;9
33915;Godaker;Holmestrand;10,252454;59,501283;42;9,994259;2023;4
31693;Ås Jarlsberggata;Tønsberg;10,358136;59,290515;1567;8,859004;2023;3
32081;Kirkevoll;Tønsberg;10,278287;59,417673;1944;139,471837;2023;1
33440;Aulilund;Tønsberg;10,355389;59,282449;124;2,021331;2023;1
34010;Brattbakken;Sandefjord;10,331311;59,227228;129;34,091041;2023;12
30575;Ringdal;Larvik;10,121072;59,111555;1281;0,805364;2023;3
32330;Sole;Sandefjord;10,306756;59,218782;130;140,623423;2023;8
103559;Solsikken;Holmestrand;10,281977;59,514648;47;36,538489;2023;2
31586;Lia;Larvik;9,858389;58,974359;208;21,744829;2023;3
33849;Gjøklep ungdomsskole;Holmestrand;10,295658;59,483168;1916;1,043957;2023;2
32378;Kodal kirke;Sandefjord;10,127118;59,230613;1216;15,495928;2023;12
32910;Tønsberg sykehus;Tønsberg;10,416740;59,272554;116A;758,676402;2023;10
107562;Botne skole;Holmestrand;10,256352;59,496895;1920;32,142497;2023;8
33119;Jahres fabrikker;Sandefjord;10,236967;59,108117;3;25,111326;2023;8
31353;Vesterøy skole Vesterøyveien;Sandefjord;10,262679;59,096093;168;3,106609;2023;7
33451;Døvlehamna;Sandefjord;10,160154;59,302523;124;18,025911;2023;5
32738;Horten rutebilstasjon 1;Horten;10,485774;59,415163;71;3487,996433;2023;4
33197;Dalen;Færder;10,415477;59,119745;22;0,959528;2023;11
33259;Einerveien;Larvik;10,008352;59,052767;207;27,142877;2023;2
32134;Midtløkken;Tønsberg;10,412392;59,272055;113A;922,857826;2023;2
33664;Gallebergsvingen;Holmestrand;10,218358;59,622363;95;41,259697;2023;11
32739;Nyveien Jernbanegaten;Holmestrand;10,317204;59,487532;1945;3,178812;2023;10
30739;Rød Brøtsø;Færder;10,424099;59,100610;2;134,953306;2023;6
33008;Tangen Husvikveien;Tønsberg;10,467694;59,247272;111;287,088125;2023;2
33849;Gjøklep ungdomsskole;Holmestrand;10,295658;59,483168;1927;72,767915;2023;1
32081;Kirkevoll;Tønsberg;10,278287;59,417673;1182;78,347336;2023;8
33300;Granheimveien;Sandefjord;10,183846;59,306269;1730;1,249282;2023;4
30755;Tunet;Horten;10,405351;59,385270;1174;511,396735;2023;1
31703;Heum bilverksted;Larvik;9,982219;59,054663;207;2,963907;2023;9
105699;Sandefjord rutebilstasjon 3;Sandefjord;10,222243;59,134434;1289;157,409581;2023;4
31750;Himberg Ramnesveien;Tønsberg;10,293320;59,325021;1636;7,417227;2023;10
32356;Myrvang;Sandefjord;10,288216;59,226682;1731;4,058746;2023;6
34079;Brendsrød;Tønsberg;10,312469;59,267589;1700;263,077118;2023;2
33328;Kilen;Tønsberg;10,437495;59,272950;118;10,146865;2023;6
31507;Helgerød;Sandefjord;10,291499;59,150372;1209;57,417625;2023;2
34069;Brekkebakken;Holmestrand;10,256445;59,571200;93;400,223532;2023;1
106199;Vivestad ungdomslokale;Tønsberg;10,127650;59,427448;1569;14,062342;2023;8
32183;Skånesvingen;Horten;10,394155;59,430387;2;2,087914;2023;2
33299;Granheimveien;Sandefjord;10,185490;59,305776;124;205,497569;2023;9
32626;Fredrik Stangsgate vest;Sandefjord;10,296094;59,223277;1640;2,416092;2023;3
32418;Kopstadkrysset;Horten;10,366311;59,423771;2;52,812355;2023;7
33144;Thor Heyerdahl vgs. II;Larvik;10,057465;59,049475;1128;61,650595;2023;1
31673;Hesby trafo;Tønsberg;10,308676;59,281042;124;1,033062;2023;12
30896;Gunnerødbrekka;Horten;10,449503;59,376764;1;53,733559;2023;11
31991;Holtan søndre;Sandefjord;10,262362;59,100056;1292;2,029373;2023;6
31276;Veierud;Tønsberg;10,271717;59,430092;1182;12,333518;2023;5
30971;Sando;Holmestrand;10,311493;59,540281;93;8,264495;2023;12
