Stop	StopName	Kommunenavn	Lon	Lat	PublicLineNo	Reisende	År
31037	Vaggestad nordre	Sandefjord	10,16546	59,191718	1215	16	2024
107562	Botne skole	Holmestrand	10,256352	59,496895	1955	16	2024
32848	Svelvik ferjekai	Drammen	10,409786	59,616116	1839	16	2024
31035	Haavik	Holmestrand	10,106613	59,521423	1909	16	2024
31450	Vikveien	Horten	10,427093	59,43265	02	16	2024
30570	Rimstadmoen	Larvik	9,937488	59,241961	214	16	2024
32147	Skrenten	Horten	10,410952	59,384801	70	16	2024
30555	Revetal ungdomsskole	Tønsberg	10,266313	59,374104	1513	16	2024
33891	Gloppe bru	Larvik	10,068313	59,043872	1132	16	2024
33491	Bakstevål øvre	Tønsberg	10,219984	59,432211	1930	16	2024
33278	Kastet	Larvik	10,056683	59,137838	1366	16	2024
32110	Melsomvikveien	Sandefjord	10,335482	59,224947	138	16	2024
31825	Lysheim	Færder	10,396837	59,184375	1605	16	2024
31484	Vinkelgården	Færder	10,393751	59,248277	100	16	2024
30985	Sandskje	Sandefjord	10,311272	59,202828	1636	16	2024
33223	Kalleberg	Larvik	9,984791	59,407258	214	16	2024
32922	Hvitstein	Tønsberg	10,223672	59,41619	1525	16	2024
32080	Skolegata	Holmestrand	10,325467	59,481924	021	16	2024
32105	Skolmerød	Sandefjord	10,161074	59,13302	1281	16	2024
33106	Teishverven	Tønsberg	10,480541	59,342598	01	16	2024
32659	Strand snuplass	Holmestrand	10,167018	59,508292	1917	16	2024
32923	Hvitstein	Tønsberg	10,223467	59,416354	1930	16	2024
107422	Gjerløv	Sandefjord	10,163512	59,249168	150	16	2024
30910	Sande torv	Holmestrand	10,20709	59,587323	1803	16	2024
32150	Skreppestad	Larvik	10,07122	59,044287	1116	16	2024
107426	Kodalveien 971	Sandefjord	10,16219	59,264175	150	16	2024
33020	Tangveien	Tønsberg	10,481852	59,275539	116B	16	2024
33870	Engås	Færder	10,409095	59,199102	1577	16	2024
30778	Grytnes	Tønsberg	10,320639	59,398673	1184	16	2024
30519	Ranvik	Sandefjord	10,219705	59,116778	1147	16	2024
33341	Anildrød	Færder	10,411147	59,201645	1605	16	2024
31963	Holt	Sandefjord	10,215019	59,263044	129	16	2024
32041	Skjønnheim	Drammen	10,400807	59,597564	93	16	2024
30697	Grindløkka	Færder	10,412311	59,24698	1577	16	2024
33354	Flåtten nord	Sandefjord	10,16109	59,318283	124	16	2024
30715	Ryllikveien	Larvik	9,998777	59,053899	03	16	2024
32900	Svinevoll øst	Tønsberg	10,239779	59,415832	1182	16	2024
33111	Tempokrysset	Sandefjord	10,212098	59,136282	135	16	2024
31838	Øgården	Sandefjord	10,215846	59,096072	1121	16	2024
31873	Øraveien	Færder	10,38417	59,211411	02	16	2024
33955	Fagerliveien	Holmestrand	10,305007	59,482298	45	15	2024
31358	Vestfjordveien 13	Færder	10,402941	59,243688	100	15	2024
30878	Saltkopp	Tønsberg	10,488898	59,333479	1537	15	2024
31065	Klokkerjordet	Holmestrand	10,212497	59,588463	1824	15	2024
31065	Klokkerjordet	Holmestrand	10,212497	59,588463	1820	15	2024
34097	Bruaskauen	Færder	10,437393	59,226895	112	15	2024
32964	Ormestadvika	Sandefjord	10,255525	59,112823	168	15	2024
33531	Barlin	Holmestrand	10,313649	59,479627	42	15	2024
31760	Åsgårdstrand	Horten	10,467348	59,34926	1187	15	2024
32514	Steinerskolen i Vestfold	Færder	10,394979	59,240752	1697	15	2024
31378	Vestliveien	Færder	10,389267	59,257034	1533	15	2024
32500	Krokenskogen Sørvil	Sandefjord	10,18538	59,130621	1281	15	2024
30900	Sande gamle prestegård	Holmestrand	10,208693	59,592704	96	15	2024
33594	Bekkeveien Rakkevik	Tønsberg	10,369894	59,262566	130	15	2024
33118	Jahres fabrikker	Sandefjord	10,237831	59,107978	168	15	2024
32371	Knutstad	Tønsberg	10,362232	59,381541	1180	15	2024
33031	Oterbekklina	Færder	10,449529	59,1934	112	15	2024
31546	Vivestad posthus	Tønsberg	10,13312	59,419997	124	15	2024
31884	Ørsnesalleen	Færder	10,422076	59,25612	100	15	2024
31135	Hallerud	Holmestrand	10,214821	59,610806	96	15	2024
33932	Gogstadveien	Sandefjord	10,230751	59,134972	138	15	2024
32776	Odberg Granborg	Larvik	9,932244	59,253258	1342	15	2024
31316	Skinmo	Larvik	10,134059	59,117145	1361	15	2024
31458	Larvik stasjon	Larvik	10,029466	59,050889	1107	15	2024
32780	Huken	Larvik	9,983423	59,010263	1102	15	2024
32784	Sundby	Sandefjord	10,284365	59,237769	1648	15	2024
32763	Hovet	Tønsberg	10,112602	59,423454	1569	15	2024
32918	Syrbekk Eikveien	Tønsberg	10,42172	59,297528	1689	15	2024
31463	Larvik stasjon	Larvik	10,030126	59,050651	1104	15	2024
30660	Rosanes	Færder	10,422173	59,253866	100	15	2024
33796	Gjerstad	Sandefjord	10,060105	59,235932	1215	15	2024
34083	Fjellvang	Sandefjord	10,325384	59,228813	129	15	2024
32419	Speiderveien	Færder	10,410233	59,254179	100	15	2024
32201	Skåtanlia	Larvik	9,93987	59,28334	1345	15	2024
32869	Svelvikstranda	Færder	10,384269	59,135341	022	15	2024
32051	Holtung syd	Tønsberg	10,197928	59,428526	1509	15	2024
30868	Gullhaug	Holmestrand	10,256821	59,500458	1922	15	2024
31577	Våle elverk	Tønsberg	10,305908	59,419469	1182	15	2024
30792	Grønn	Sandefjord	10,223202	59,108559	01	15	2024
32081	Kirkevoll	Tønsberg	10,278287	59,417673	1940	15	2024
33823	Gjærvåg	Færder	10,390277	59,150227	022	15	2024
107423	Gjerløv	Sandefjord	10,1634	59,249116	150	15	2024
32164	Skrivergården	Larvik	10,035903	59,059686	1281	15	2024
33377	Dronningens gate	Sandefjord	10,220319	59,13197	134	15	2024
34144	Buar	Sandefjord	10,211628	59,289579	1503	15	2024
33208	Kaldnes Hasselveien	Tønsberg	10,406171	59,261358	116A	15	2024
34190	Bærug Eikenes	Larvik	9,893532	59,12979	207	15	2024
32557	Sti	Sandefjord	10,136305	59,217067	150	15	2024
33721	Gihle	Sandefjord	10,344596	59,240714	1634	15	2024
32950	Sønset	Sandefjord	10,147081	59,350403	124	15	2024
31262	Vegger	Sandefjord	10,093666	59,309526	124	15	2024
31611	Lillehof	Holmestrand	10,078028	59,541318	43	15	2024
31213	Skafjellveien Kvartsveien	Holmestrand	10,246922	59,579786	1800	15	2024
31602	Lie	Larvik	9,924975	59,416286	1376	15	2024
30758	Rødbøl	Larvik	10,112416	59,103623	1283	15	2024
30978	Sando verk	Holmestrand	10,296842	59,545883	1817	15	2024
30955	Sandesenteret	Holmestrand	10,208706	59,594961	95	15	2024
33123	Jarberg nord	Tønsberg	10,278649	59,327416	1636	15	2024
31341	Vestad Skallebergveien	Larvik	10,163675	59,101383	1116	15	2024
32649	Nordre alle	Tønsberg	10,418307	59,288738	1670	15	2024
31493	Helgeroa	Larvik	9,86204	58,993667	1308	15	2024
31940	Holmestrand sentrum	Holmestrand	10,317079	59,488024	45	15	2024
31194	Sjøl	Holmestrand	10,227746	59,598147	97	15	2024
108609	Kvelde sykehjem	Larvik	9,968977	59,19326	214	15	2024
34153	Budderudbrua	Holmestrand	10,240835	59,619326	97	15	2024
31934	Holmensvingen	Færder	10,37881	59,205208	1546	15	2024
32638	Kysthospitalet	Larvik	10,030016	58,988177	206	14	2024
31937	Østerøyveien 46	Sandefjord	10,263993	59,12774	162	14	2024
32917	Hvitstein	Holmestrand	10,300646	59,486576	47	14	2024
31831	Hof barnehage	Holmestrand	10,077546	59,539227	41	14	2024
33406	Fossan	Tønsberg	10,258205	59,385316	120	14	2024
31431	Vierød	Larvik	9,902453	59,31789	1342	14	2024
30984	Sandskje	Sandefjord	10,311181	59,202968	130	14	2024
30613	Grettebygd	Tønsberg	10,340642	59,450562	1933	14	2024
32369	Solliveien	Larvik	10,018692	59,016506	1107	14	2024
30906	Tømmerholt	Færder	10,372581	59,193712	02	14	2024
31814	Lydhus	Larvik	9,96111	58,984744	1100	14	2024
32378	Kodal kirke	Sandefjord	10,127118	59,230613	1216	14	2024
33488	Bakstevål	Tønsberg	10,210164	59,437553	1913	14	2024
30825	Tveitan bru	Sandefjord	10,284112	59,28076	1644	14	2024
33767	Bjerke Hengsrudveien	Tønsberg	10,259718	59,381883	120	14	2024
33006	Oserødveien 131	Færder	10,437646	59,183551	1557	14	2024
33505	Freste	Tønsberg	10,336442	59,322098	120	14	2024
33710	Berganmoen	Larvik	9,896261	59,291071	214	14	2024
33843	Bjørnefaret	Holmestrand	10,262927	59,497456	1917	14	2024
32501	Natholmen	Sandefjord	10,321858	59,129575	163	14	2024
30894	Gunnerødbrekka	Horten	10,449133	59,376243	75	14	2024
30786	Rømminga	Sandefjord	10,216306	59,231752	1648	14	2024
34096	Bruaskauen	Færder	10,437765	59,226274	1553	14	2024
31047	Hafallbakken	Sandefjord	10,279662	59,122689	162	14	2024
30576	Grennes	Holmestrand	10,100559	59,500451	44	14	2024
32172	Mjøløst	Sandefjord	10,256428	59,154241	138	14	2024
32371	Knutstad	Tønsberg	10,362232	59,381541	1184	14	2024
31772	Åsheim	Tønsberg	10,49049	59,306472	01	14	2024
33376	Dronningens gate	Sandefjord	10,220464	59,132023	168	14	2024
31756	Lofterød Kirkeveien	Færder	10,405482	59,195257	1572	14	2024
33204	Tjøme sentrum Østveien	Færder	10,392632	59,115468	1576	14	2024
34191	Bø	Tønsberg	10,283227	59,355868	1513	14	2024
33652	Berg Vassås	Holmestrand	10,103109	59,457073	44	14	2024
33434	Døvle sag	Sandefjord	10,152977	59,298878	124	14	2024
31065	Klokkerjordet	Holmestrand	10,212497	59,588463	1812	14	2024
33847	Bjørnerød	Sandefjord	10,219651	59,186879	1205	14	2024
32741	Styrvoll	Larvik	9,900634	59,339234	214	14	2024
33755	Bisjord	Larvik	10,0834	59,048762	1121	14	2024
33077	Indre havn	Sandefjord	10,24013	59,128108	162	14	2024
33445	Ausrød	Larvik	10,031199	58,994981	01	14	2024
31753	Åsgården øvre	Horten	10,446721	59,351366	1187	14	2024
34123	Bruserød søndre	Tønsberg	10,40548	59,302577	02	14	2024
33695	Bergan Odderudveien	Holmestrand	10,176134	59,518848	1916	14	2024
31557	Lersbryggen	Holmestrand	10,246139	59,57737	1800	14	2024
32943	Søndre Kleivan	Holmestrand	10,280355	59,516116	1929	14	2024
31746	Ljøsterød	Sandefjord	10,090983	59,208722	1215	14	2024
33423	Auen	Holmestrand	10,095685	59,471231	124	14	2024
32940	Søndersrød	Larvik	9,870331	58,989103	1308	14	2024
33109	Jahre	Tønsberg	10,26973	59,334722	1508	14	2024
33308	Dolvengata	Larvik	9,902193	59,008415	208	14	2024
31096	Valleåsen	Tønsberg	10,267158	59,363223	1505	14	2024
32825	Svarstad	Larvik	9,955815	59,400885	1377	14	2024
33955	Fagerliveien	Holmestrand	10,305007	59,482298	47	14	2024
30864	Tvetene bunn	Larvik	9,984971	59,036767	208	14	2024
32248	Kleiverveien Veldre	Larvik	10,002789	59,054623	03	14	2024
30509	Ramnes skole	Tønsberg	10,244603	59,355956	1517	14	2024
32464	Kotterød	Horten	10,420452	59,432891	02	14	2024
31722	Linnestad	Tønsberg	10,310615	59,337535	121	14	2024
33140	Bøen	Sandefjord	10,097411	59,345962	1563	14	2024
32096	Skolmar	Sandefjord	10,149358	59,126727	1286	14	2024
30492	Ramberg	Holmestrand	10,296721	59,500674	45	14	2024
32963	Sørby	Sandefjord	10,281411	59,234439	1731	14	2024
30490	Granlia terrasse	Holmestrand	10,288278	59,510628	1929	14	2024
33161	Bøskogen	Sandefjord	10,177672	59,141743	1217	14	2024
32150	Skreppestad	Larvik	10,07122	59,044287	1121	14	2024
31513	Helgerød skole	Sandefjord	10,284879	59,148763	163	14	2024
31125	Halle	Larvik	9,918734	59,020475	1304	14	2024
30480	Rakke	Larvik	10,024695	58,98802	01	14	2024
32242	Kleiverud	Holmestrand	10,287939	59,506051	1929	14	2024
32715	Langgaten 38	Holmestrand	10,31815	59,487245	1900	14	2024
32463	Stangeby	Færder	10,404369	59,21612	02	14	2024
33832	Engebukta	Holmestrand	10,274998	59,560785	1817	14	2024
33062	Høyjordenga	Sandefjord	10,130197	59,363345	124	14	2024
30690	Tørklep	Tønsberg	10,199273	59,46019	1913	14	2024
32374	Myrvang Fossanveien	Tønsberg	10,16995	59,377926	1510	14	2024
31276	Veierud	Tønsberg	10,271717	59,430092	1182	14	2024
31513	Helgerød skole	Sandefjord	10,284879	59,148763	162	14	2024
34133	Brår	Tønsberg	10,254906	59,369206	1182	14	2024
33273	Kastanjene	Larvik	10,035622	59,000216	1102	14	2024
32919	Syrbekk Hortensveien	Tønsberg	10,405933	59,293596	023	14	2024
32232	Mossåsen	Holmestrand	10,055212	59,493313	44	14	2024
33605	Beles vei	Tønsberg	10,458641	59,279448	118	14	2024
33260	Alonso	Sandefjord	10,278831	59,143647	162	14	2024
32779	Sulutvedt	Tønsberg	10,201401	59,425449	1930	14	2024
33225	Agnes	Larvik	10,032093	59,009045	01	14	2024
33915	Godaker	Holmestrand	10,252454	59,501283	42	14	2024
33336	Kilgata	Sandefjord	10,235001	59,127476	168	14	2024
31667	Hesby	Tønsberg	10,316291	59,281315	1701	14	2024
31203	Ve	Holmestrand	10,230015	59,563621	1811	14	2024
33876	Blåland	Larvik	10,005211	59,438251	214	14	2024
34148	Budal	Færder	10,383998	59,126229	022	14	2024
34028	Bredholt	Sandefjord	10,278208	59,218178	1636	14	2024
31493	Helgeroa	Larvik	9,86204	58,993667	1316	14	2024
33617	Fylkeshuset	Tønsberg	10,415538	59,26624	1712	14	2024
32873	Omlidsvingen	Larvik	9,865846	58,983184	208	14	2024
33253	Kanalen	Tønsberg	10,415605	59,259639	1577	14	2024
30669	Grimestadgrinda	Færder	10,402985	59,129885	1609	14	2024
34035	Feskjær nord	Tønsberg	10,482722	59,340274	01	14	2024
31935	Holmensvingen	Færder	10,379234	59,205282	02	14	2024
33237	Kalvika	Larvik	10,224524	59,044945	221	14	2024
31836	Hof skole	Holmestrand	10,074213	59,538208	1910	14	2024
29338	Skistadbygget	Drammen	10,202584	59,73821	96	14	2024
31466	Heimdalkrysset Hegnaveien	Sandefjord	10,248684	59,132772	162	14	2024
30412	Tokenes	Færder	10,383762	59,174144	1605	13	2024
32415	Sommero	Holmestrand	10,301434	59,493302	45	13	2024
34133	Brår	Tønsberg	10,254906	59,369206	1512	13	2024
34053	Brekke Lingelemveien	Sandefjord	10,227828	59,172419	1205	13	2024
33972	Falkensten	Horten	10,43981	59,439229	02	13	2024
33910	Glypnes	Holmestrand	10,215982	59,579424	94	13	2024
33906	Bokemoa skole	Sandefjord	10,290383	59,22087	1643	13	2024
32524	Kronlia sør	Holmestrand	10,175204	59,504466	1926	13	2024
33870	Engås	Færder	10,409095	59,199102	1572	13	2024
33859	Glanutveien	Tønsberg	10,367105	59,254204	130	13	2024
33849	Gjøklep ungdomsskole	Holmestrand	10,295658	59,483168	1945	13	2024
33817	Bjønnesbakken	Larvik	10,112847	59,03922	220	13	2024
33107	Teishverven	Tønsberg	10,480721	59,342585	01	13	2024
33760	Elgesem	Sandefjord	10,164194	59,13657	1280	13	2024
33077	Indre havn	Sandefjord	10,24013	59,128108	168	13	2024
33722	Berger gård	Drammen	10,373323	59,545542	1815	13	2024
33700	Ekely	Holmestrand	10,291178	59,49943	47	13	2024
32947	Hvitveisstien	Tønsberg	10,486342	59,281308	116A	13	2024
33678	Bergan	Færder	10,438412	59,209867	1554	13	2024
33675	Gamle Bjellandvei	Tønsberg	10,363878	59,266096	1626	13	2024
33671	Berg søndre	Tønsberg	10,405228	59,298363	02	13	2024
33574	Bekke	Holmestrand	10,290742	59,549153	93	13	2024
33486	Ebbestad skole	Drammen	10,39527	59,62666	1816	13	2024
33267	Alveveien	Tønsberg	10,420827	59,294946	1689	13	2024
33260	Alonso	Sandefjord	10,278831	59,143647	138	13	2024
33247	Almedalen	Holmestrand	10,342982	59,466217	02	13	2024
32698	Strøm gamle sykehjem	Drammen	10,385862	59,554163	93	13	2024
33197	Dalen	Færder	10,415477	59,119745	022	13	2024
33153	Jarlsberg travbane fv. 303	Tønsberg	10,363771	59,28098	1626	13	2024
33146	Jarlsberg travbane	Tønsberg	10,36761	59,281715	1634	13	2024
33142	Jareteigen skole	Tønsberg	10,422968	59,331523	021	13	2024
33122	Jarberg nord	Tønsberg	10,278021	59,327643	121	13	2024
32346	Solhøy	Horten	10,464073	59,400241	1179	13	2024
32702	Langerød	Tønsberg	10,410967	59,324798	023	13	2024
32594	Kvelde skole	Larvik	9,968242	59,191571	1372	13	2024
33037	Høyen	Drammen	10,390282	59,566464	93	13	2024
32302	Klinkenberg	Tønsberg	10,131905	59,384723	1569	13	2024
32751	Hotvedtveien	Sandefjord	10,184173	59,167225	1217	13	2024
32277	Mulvika Bogenveien	Holmestrand	10,33166	59,474305	02	13	2024
32485	Stavnum	Sandefjord	10,288248	59,18727	138	13	2024
33031	Oterbekklina	Færder	10,449529	59,1934	1557	13	2024
32248	Kleiverveien Veldre	Larvik	10,002789	59,054623	207	13	2024
32488	Kroken Dalenveien	Sandefjord	10,265827	59,26499	1648	13	2024
32246	Smitsrød	Tønsberg	10,303387	59,312359	121	13	2024
32228	Slettingdalen	Sandefjord	10,087224	59,266733	1216	13	2024
32898	Ono snuplass	Larvik	10,012684	59,098131	1368	13	2024
32145	Mileveien	Larvik	10,123746	59,052256	220	13	2024
32127	Meum	Færder	10,410689	59,211219	1577	13	2024
32492	Stein	Sandefjord	10,306404	59,258471	01	13	2024
32110	Melsomvikveien	Sandefjord	10,335482	59,224947	1640	13	2024
32769	Hovland	Holmestrand	10,078055	59,545933	43	13	2024
32770	Støyten Kjellbergveien	Sandefjord	10,211041	59,126843	173	13	2024
32103	Melsomvik	Sandefjord	10,335624	59,222902	1634	13	2024
32032	Marthinsen	Larvik	9,976446	59,059476	207	13	2024
31873	Øraveien	Færder	10,38417	59,211411	1546	13	2024
31825	Lysheim	Færder	10,396837	59,184375	1577	13	2024
31688	Linerleveien Kjernåsveien	Færder	10,396459	59,241275	100	13	2024
31612	Lillehof	Holmestrand	10,07814	59,541019	41	13	2024
31610	Hemkrysset	Larvik	10,195322	59,069624	1118	13	2024
32890	Omsland skole	Larvik	9,882682	59,131277	207	13	2024
31595	Vollsåsen	Holmestrand	10,287504	59,501445	45	13	2024
32845	Olsrød park	Tønsberg	10,453167	59,275676	118	13	2024
31557	Lersbryggen	Holmestrand	10,246139	59,57737	1823	13	2024
31324	Haugtuft	Sandefjord	10,225147	59,191502	1244	13	2024
31321	Haugsjordet	Færder	10,398267	59,12175	022	13	2024
31317	Skinmo	Larvik	10,131358	59,116504	1361	13	2024
31290	Haugen	Sandefjord	10,155203	59,129692	1294	13	2024
31163	Sjue nord	Tønsberg	10,185565	59,462501	1509	13	2024
31143	Varden ungdomsskole	Sandefjord	10,255275	59,121459	168	13	2024
31106	Severin Kjærs vei Gyldenløves gate	Tønsberg	10,423879	59,276222	110	13	2024
31100	Hagasand	Holmestrand	10,361347	59,535561	1817	13	2024
30930	Guslandsvingen	Larvik	9,912187	58,990772	1303	13	2024
30910	Sande torv	Holmestrand	10,20709	59,587323	1824	13	2024
30905	Sande stasjon 1	Holmestrand	10,205974	59,584991	1834	13	2024
32853	Svelvik kirke	Drammen	10,408596	59,613467	1830	13	2024
32566	Nesalleen	Tønsberg	10,452292	59,249295	111	13	2024
30882	Krokemo Samvirkelag	Sandefjord	10,190718	59,129674	1291	13	2024
30868	Gullhaug	Holmestrand	10,256821	59,500458	46	13	2024
32606	Kverken	Larvik	10,063554	59,083227	1347	13	2024
30804	Tvedten	Larvik	10,148306	59,073031	1116	13	2024
30779	Grytnes	Tønsberg	10,320754	59,39859	1183	13	2024
30764	Rødkrysset	Holmestrand	10,072339	59,580774	43	13	2024
30615	Ringveien Krokmoveien	Sandefjord	10,17531	59,131571	1291	13	2024
33110	Tempokrysset	Sandefjord	10,212401	59,136409	1291	13	2024
30521	Torp Kopstadveien	Tønsberg	10,320578	59,426942	1941	13	2024
30516	Ramsum skole	Sandefjord	10,290575	59,239953	1654	13	2024
30481	Rakkevik	Tønsberg	10,367256	59,25662	1640	13	2024
32725	Nyrerød	Tønsberg	10,351744	59,386109	126	13	2024
30467	Granholmen	Sandefjord	10,213753	59,090914	1121	13	2024
32728	Horntvedt Fossanveien	Tønsberg	10,189118	59,378258	1569	13	2024
30465	Ra	Horten	10,438677	59,356854	1181	13	2024
30448	Prinsegata	Larvik	10,03148	59,051082	214	13	2024
32470	Krabbesvingen	Larvik	9,864888	58,990908	208	12	2024
32479	Krokemoveien	Sandefjord	10,193135	59,129117	135	12	2024
33908	Bokerøya	Drammen	10,39993	59,595122	93	12	2024
32482	Nanset skole	Larvik	10,039634	59,063853	1281	12	2024
30620	Greveskogen	Tønsberg	10,417246	59,286833	1583	12	2024
34124	Flautangen	Sandefjord	10,296671	59,088586	162	12	2024
33401	Askjer bru	Tønsberg	10,204307	59,382431	1520	12	2024
31363	Haukerød skole	Sandefjord	10,187166	59,145912	1212	12	2024
31196	Hanevoll	Larvik	9,882516	59,323066	1330	12	2024
32378	Kodal kirke	Sandefjord	10,127118	59,230613	1223	12	2024
32374	Myrvang Fossanveien	Tønsberg	10,16995	59,377926	1565	12	2024
32088	Melsom skole	Sandefjord	10,339377	59,231526	1637	12	2024
33390	Dunihagen	Holmestrand	10,222939	59,58271	97	12	2024
33779	Elgestad	Færder	10,408741	59,23264	1577	12	2024
32735	Stulen	Sandefjord	10,182108	59,320571	124	12	2024
33089	Teien Verningen	Larvik	10,089132	59,089444	1291	12	2024
31855	Lærum	Holmestrand	10,236376	59,622898	97	12	2024
30884	Krokemo Samvirkelag	Sandefjord	10,189321	59,129827	135	12	2024
30428	Granerød	Sandefjord	10,198461	59,129948	1291	12	2024
33953	Fagerliveien	Holmestrand	10,304248	59,482567	46	12	2024
32246	Smitsrød	Tønsberg	10,303387	59,312359	1701	12	2024
30541	Reiersen	Holmestrand	10,28595	59,552542	1815	12	2024
30944	Sandefjord vgs.	Sandefjord	10,202927	59,133051	1286	12	2024
32261	Småmyra	Larvik	9,928256	59,100474	207	12	2024
32654	Nordre alle	Tønsberg	10,418523	59,28921	113	12	2024
31610	Hemkrysset	Larvik	10,195322	59,069624	1122	12	2024
33758	Bjellandveien 26	Tønsberg	10,358517	59,270174	1636	12	2024
33171	Tiriltunet	Larvik	9,994404	59,052273	03	12	2024
33376	Dronningens gate	Sandefjord	10,220464	59,132023	139	12	2024
31941	Østli	Larvik	10,050259	59,072025	1286	12	2024
31317	Skinmo	Larvik	10,131358	59,116504	1280	12	2024
31411	Skjerpetoppen	Færder	10,369393	59,18203	1546	12	2024
31420	Hegna	Sandefjord	10,271448	59,214939	1636	12	2024
31314	Verdun	Færder	10,455419	59,209667	1623	12	2024
33616	Fylkeshuset	Tønsberg	10,416911	59,265194	112	12	2024
34012	Bratthagen	Larvik	9,946086	59,023359	208	12	2024
33617	Fylkeshuset	Tønsberg	10,415538	59,26624	1713	12	2024
31306	Skaustuløkka	Sandefjord	10,255389	59,134397	161	12	2024
31293	Skauen gård	Færder	10,402881	59,146813	02	12	2024
34186	Bårnes	Larvik	9,907037	59,294443	215	12	2024
33798	Bjuerød	Sandefjord	10,195557	59,295852	1503	12	2024
30974	Gutugata 3	Holmestrand	10,218353	59,646776	95	12	2024
30923	Tønsberg rutebilstasjon 1	Tønsberg	10,411606	59,26986	1571	12	2024
30606	Ringveien Furuveien	Sandefjord	10,238371	59,140525	139	12	2024
30624	Trane	Larvik	9,935382	58,979137	206	12	2024
