OBJ.VEGOBJEKT-ID;OBJ.TYPE-ID;OBJ.VERSJON;MET.FØRSTE FOREKOMST;MET.OPPRETTET DATO;OBJ.STARTDATO;OBJ.SLUTTDATO;OBJ.SIST MODIFISERT;EGS.ALVORLIGHETSGRAD.5074;EGS.ULYKKESDATO.5055;EGS.ULYKKESKLOKKESLETT.5056;EGS.UKEDAG.5054;EGS.MÅNED (NY).11898;EGS.ULYKKESKODE.5066;EGS.ANTALL ENHETER (STK).5069;EGS.ANTALL DREPTE I ULYKKEN (STK).5070;EGS.ANTALL MEGET ALVORLIG SKADET (STK).5071;EGS.ANTALL ALVORLIG SKADET (STK).5072;EGS.ANTALL LETTERE SKADET (STK).5073;EGS.VEGTYPE.5075;EGS.STEDSFORHOLD.5076;EGS.FYSISK MIDTDELER/MIDTREKKVERK.5758;EGS.FORSTERKET VEGOPPMERKING.10736;EGS.DEKKETYPE.5077;EGS.FØREFORHOLD.5078;EGS.VÆRFORHOLD.5079;EGS.LYSFORHOLD.5080;EGS.KJØREFELTTYPE.5081;EGS.ANTALL KJØREFELT (STK).5082;EGS.TETTSTED.5083;EGS.VEGBREDDE (M).5084;EGS.FARTSGRENSE (KM/H).5085;EGS.VINTERDRIFTSKLASSE (NY).11899;EGS.TEMPERATUR (ºC).5086;EGS.HISTORISK VEGSTATUS.5163;EGS.HISTORISK VEGKATEGORI.5115;EGS.HISTORISK VEGNUMMER.5116;EGS.HISTORISK HP.5117;EGS.HISTORISK KILOMETERVERDI.5118;EGS.STEDFESTINGENS NØYAKTIGHET.5120;EGS.GEOMETRI, PUNKT.5123;EGS.REGULERING GANGFELT (NY).11904;EGS.REGULERING VEGKRYSS (NY).11905;EGS.UID (NY).11906;EGS.UKEDAGSTYPE (NY).11907;EGS.ULYKKESTYPE (NY).11908;EGS.ULYKKESTYPE UNDERKATEGORI (NY).11909;EGS.ÅR (NY).11910;EGS.ANTALL ANDRE ENHETER (NY) (STK).11911;EGS.ANTALL BUSS (NY) (STK).11912;EGS.ANTALL FOTGJENGERE (NY) (STK).11913;EGS.ANTALL LASTEBIL (NY) (STK).11914;EGS.ANTALL LETT MC (NY) (STK).11915;EGS.ANTALL MC (NY) (STK).11916;EGS.ANTALL MOPED (NY) (STK).11917;EGS.ANTALL PERSONBIL (NY) (STK).11918;EGS.ANTALL SKINNEGÅENDE MATERIELL (NY) (STK).11919;EGS.ANTALL LITEN ELEKTRISK MOTORVOGN (STK).12625;EGS.ANTALL SYKKEL (NY) (STK).11920;EGS.ANTALL TRAKTOR (NY) (STK).11921;EGS.ANTALL UKJENTE ENHETER (NY) (STK).11922;EGS.ANTALL VAREBIL (NY) (STK).11923;EGS.ÅDT (NY).11924;EGS.ATK, INFLUENSSTREKNING (NY).11925;EGS.FARTSDEMPENDE TILTAK (NY).11926;EGS.MC-SKINNE (NY).11927;EGS.VEGBELYSNING (NY).11928;EGS.FYLKENAVN (NY).11900;EGS.FYLKENUMMER (NY).11901;EGS.KOMMUNENAVN (NY).11902;EGS.KOMMUNENUMMER (NY).11903;EGS.HISTORISK VEGFASE (NY).11937;EGS.HISTORISK TRAFIKANTGRUPPE (NY).11935;EGS.HISTORISK ARM (NY).11929;EGS.HISTORISK VEGSTREKNING (NY).11938;EGS.HISTORISK VEGDELSTREKNING (NY).11936;EGS.HISTORISK METERVERDI (NY).11932;EGS.HISTORISK KRYSSDEL (NY).11930;EGS.HISTORISK KRYSSDEL METERVERDI (NY).11931;EGS.HISTORISK SIDEANLEGGSDEL (NY).11933;EGS.HISTORISK SIDEANLEGGSDEL METERVERDI (NY).11934;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;LOK.FYLKESNUMMER;LOK.RIKSVEGRUTE;LOK.KONTRAKTSOMRÅDE;VSR.VEGSYSTEMREFERANSE;VSR.VEGKATEGORI;VSR.FASE;VSR.VEGNUMMER;VSR.STREKNING;VSR.DELSTREKNING;VSR.FRA_METER;VSR.TIL_METER;LOK.VEGLENKESEKVENSID;LOK.STARTPOSISJON;LOK.SLUTTPOSISJON;LOK.RETNING;LOK.SIDEPOSISJON;LOK.KJØREFELT;LOK.TYPEVEG;LOK.LENGDE;REL.FORELDER;REL.BARN;GEOMETRI_1;GEOMETRI_2
1024080043;570;1;1;;27.07.2024;;2025-06-06T13:05:19;;27.07.2024;19:00:00;Lørdag;7;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;9,4;30;Vinterdriftsklasse A;20;;Fylkesveg;308;;;;POINT (238171 6578894);Gangfelt i kryss;Signalregulert kryss;UID9733460130;Helgedøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;14139;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;3;1;1324;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S3D1 m1324;Fylkesveg;Eksisterende;308;3;1;1323,954;1323,954;1175548;0,49649874;0,49649874;;;;kanalisertVeg;0;;571:1024080044,571:1024080054;238164,866;6578892,609
1024080502;570;1;1;;07.09.2024;;2025-06-06T13:10:02;;07.09.2024;18:30:00;Lørdag;9;Forbikjøring;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;7,2;40;Vinterdriftsklasse C;18;;Fylkesveg;3098;;;;POINT (237218 6577755);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID8458611417;Helgedøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2500;Nei;Nei;;Ja;Vestfold;39;Færder;3911;V;K;Nei;2;1;1016;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV3098 S2D1 m1016;Fylkesveg;Eksisterende;3098;2;1;1016,249;1016,249;1175877;0,37993345;0,37993345;;;;enkelBilveg;0;;571:1024080503,571:1024080506;237217,202;6577757,645
1024080525;570;1;1;;06.09.2024;;2025-06-06T13:11:13;;06.09.2024;18:45:00;Fredag;9;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;Avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;6,8;40;Vinterdriftsklasse C;;;Fylkesveg;3052;;;;POINT (227465 6565973);Ikke gangfelt;Ikke i vegkryss;UID5228771233;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;0;0;1;1;0;0;0;0;0;0;8300;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;4544;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV3052 S1D1 m4544;Fylkesveg;Eksisterende;3052;1;1;4544,263;4544,263;1175648;0,71739439;0,71739439;;;;enkelBilveg;0;;571:1024080526,571:1024080529;227469,162;6565976,049
1024081104;570;1;1;;25.08.2024;;2025-06-06T13:17:01;;25.08.2024;10:34:00;Søndag;8;Avsvinging til venstre foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;Avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;6,7;50;Vinterdriftsklasse C;18;;Fylkesveg;303;;;;POINT (227299 6564864);Ikke gangfelt;Ikke i vegkryss;UID0417689375;Helgedøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2024;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7700;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;3;1;1648;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV303 S3D1 m1648;Fylkesveg;Eksisterende;303;3;1;1648,462;1648,462;1175508;0,29261589;0,29261589;;;;enkelBilveg;0;;571:1024081101,571:1024081105;227300,364;6564863,203
1024081164;570;1;1;;17.08.2024;;2025-06-06T13:18:39;;17.08.2024;15:42:00;Lørdag;8;Møting i kurve;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,4;80;Vinterdriftsklasse B;;;Fylkesveg;32;;;;POINT (206539 6585135);Ikke gangfelt;Ikke i vegkryss;UID5087740819;Helgedøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2278;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;4;1;3064;;;;;Larvik;3909;Vestfold;39;;3805 Grenland 2021-2026,3820 Elektro øst 2021-2025,3851 Grønt Grenland 2022-2026,3920 Elektro Vestfold 2025-2030;FV32 S4D1 m3064;Fylkesveg;Eksisterende;32;4;1;3063,646;3063,646;1175479;0,51640244;0,51640244;;;;enkelBilveg;0;;571:1024081165,571:1024081167;206542,467;6585139,351
1024081198;570;1;1;;11.07.2024;;2025-06-06T13:18:39;;11.07.2024;03:23:00;Torsdag;7;Enslig kjøretøy kjørte på trafikkøy eller ende av midtdeler;1;;;;;Vanlig veg/gate;Rundkjøring;Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Tussmørke, skumring;Vanlig kjørefelt;2;Ikke tettsted;9,6;80;;15;;Fylkesveg;308;;;;POINT (237473 6581720);Ukjent;Vikepliktsregulert kryss (skilt 202, 204, 210);UID9535951705;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11349;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;2772;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S1D1 m2772;Fylkesveg;Eksisterende;308;1;1;2771,983;2771,983;1175545;0,99612078;0,99612078;;;;kanalisertVeg;0;;571:1024081199;237480,581;6581723,556
1024081235;570;1;1;;04.07.2024;;2025-06-06T13:19:48;;04.07.2024;00:14:00;Torsdag;7;Enslig kjøretøy kjørte utfor på venstre side i høyrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;6;60;Vinterdriftsklasse D;;;Fylkesveg;3250;;;;POINT (231151 6624087);Ukjent;Ikke i vegkryss;UID9885018740;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;500;Nei;Nei;;Ja;Vestfold;39;Holmestrand;3903;V;K;Nei;4;1;172;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3250 S4D1 m172;Fylkesveg;Eksisterende;3250;4;1;172,162;172,162;1175789;0,28362786;0,28362786;;;;enkelBilveg;0;;571:1024081236;231152,536;6624087,925
1024081743;570;1;1;;16.11.2024;;2025-06-06T13:25:33;;16.11.2024;23:42:00;Lørdag;11;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;8,3;50;Vinterdriftsklasse A;3;;Fylkesveg;308;;;;POINT (237982 6579601);Ikke gangfelt;Ikke i vegkryss;UID1819684742;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14139;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;3;1;580;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV308 S3D1 m580;Fylkesveg;Eksisterende;308;3;1;579,8;579,8;1175548;0,18573371;0,18573371;;;;enkelBilveg;0;;571:1024081744;237986,83;6579603,983
1024081980;570;1;1;;08.11.2024;;2025-06-06T13:28:50;;08.11.2024;16:11:00;Fredag;11;Avsvinging til venstre foran kjørende i motsatt retning fra fortau eller G/S-veg;3;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;7,1;30;;;;Fylkesveg;309;;;;POINT (238816 6577114);Gangfelt i kryss;Signalregulert kryss;UID8179892387;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra motsatte kjøreretning;2024;0;0;0;0;0;0;0;1;0;1;1;0;0;0;11500;Nei;Nei;;Ja;Vestfold;39;Færder;3911;V;K;Nei;1;1;344;;;;;Færder;3911;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV309 S1D1 m344;Fylkesveg;Eksisterende;309;1;1;343,906;343,906;1175850;0,03668486;0,03668486;;;;enkelBilveg;0;;571:1024081981,571:1024081988,571:1024081990;238807,2;6577113,088
1024082104;570;1;1;;04.10.2024;;2025-06-06T13:29:55;;04.10.2024;11:30:00;Fredag;10;Påkjøring bakfra;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ja;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;16,6;60;Vinterdriftsklasse A;11;;Fylkesveg;300;;;;POINT (236161 6580596);Ukjent;Ikke i vegkryss;UID8111707001;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;2;0;0;0;0;0;0;24198;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;4658;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV300 S1D1 m4658;Fylkesveg;Eksisterende;300;1;1;4658,275;4658,275;1175565;0,89246822;0,89246822;;;;kanalisertVeg;0;;571:1024082105,571:1024082112;236161,065;6580587,367
1024082123;570;1;1;;22.07.2024;;2025-06-06T13:29:55;;22.07.2024;13:30:00;Mandag;7;Enslig kjøretøy kjørte utfor på høyre side på rett vegstrekning;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Ja;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;4;Tettsted;14,6;60;Vinterdriftsklasse A;16;;Riksveg;400;;;;POINT (217220 6559939);Ukjent;Ikke i vegkryss;UID5239075151;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;15000;Nei;Nei;;Ja;Vestfold;39;Larvik;3909;V;K;Nei;1;1;5524;;;;;Larvik;3909;Vestfold;39;RUTE3;9201 Vestfold og Telemark øst 2023-2028,9254 Vestfold og Telemark Øst Elektro 2023-2028,Vegoppmerking Sør 2023-2025;RV400 S1D1 m5524;Riksveg;Eksisterende;400;1;1;5524,258;5524,258;1682569;0,86309605;0,86309605;;;;kanalisertVeg;0;;571:1024082124;217228,488;6559939,928
1024082249;570;1;1;;09.08.2024;;2025-06-06T13:30:56;;09.08.2024;18:20:00;Fredag;8;Enslig kjøretøy kjørte utfor på høyre side i venstrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;6,5;80;Vinterdriftsklasse D;20;;Fylkesveg;3226;;;;POINT (219673 6599754);Ukjent;Ikke i vegkryss;UID0138829412;Yrkesdøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1000;Nei;Nei;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;1;1;2876;;;;;Larvik;3909;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3226 S1D1 m2876;Fylkesveg;Eksisterende;3226;1;1;2876,295;2876,295;1175897;0,46050511;0,46050511;;;;enkelBilveg;0;;571:1024082250;219673,165;6599752,14
1024082441;570;1;1;;24.11.2024;;2025-06-06T13:33:08;;24.11.2024;17:07:00;Søndag;11;Enslig kjøretøy kjørte utfor på høyre side i høyrekurve;1;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Delvis snø / isbelagt veg;God sikt, nedbør;Mørkt uten vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;6,6;80;Vinterdriftsklasse D;1;;Fylkesveg;3226;;;;POINT (221913 6599214);Ikke gangfelt;Ikke i vegkryss;UID1691386426;Helgedøgn;Utforkjøring;Enslig kjøretøy kjørte utfor vegen;2024;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1000;Nei;Nei;;Nei;Vestfold;39;Tønsberg;3905;V;K;Nei;2;1;1964;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV3226 S2D1 m1964;Fylkesveg;Eksisterende;3226;2;1;1963,974;1963,974;1175897;0,8424833;0,8424833;;;;enkelBilveg;0;;571:1024082442;221916,624;6599211,301
1024082497;570;1;1;;23.10.2024;;2025-06-06T13:35:10;;23.10.2024;12:47:00;Onsdag;10;Påkjøring forøvrig ved venstresving;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ikke tettsted;8,6;80;Vinterdriftsklasse B;12;;Fylkesveg;35;;;;POINT (234266 6586319);Ikke gangfelt;Vikepliktsregulert kryss (skilt 202, 204, 210);UID3412054449;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved avsvinging fra samme kjøreretning;2024;0;0;0;0;0;0;0;1;0;0;1;0;0;0;7200;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;2;1;4072;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV35 S2D1 m4072;Fylkesveg;Eksisterende;35;2;1;4072,26;4072,26;1175824;0,41267125;0,41267125;;;;enkelBilveg;0;;571:1024082498,571:1024082500;234270,184;6586318,11
1024082667;570;1;1;;28.11.2024;;2025-06-06T13:36:39;;28.11.2024;12:25:00;Torsdag;11;Påkjøring bakfra;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Ukjent;6,9;80;Vinterdriftsklasse B;0;;Fylkesveg;35;;;;POINT (227211 6604244);Ukjent;Ikke i vegkryss;UID9119576147;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3000;Nei;Nei;;Nei;Vestfold;39;Holmestrand;3903;V;K;Nei;7;1;1746;;;;;Holmestrand;3903;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV35 S7D1 m1746;Fylkesveg;Eksisterende;35;7;1;1746,22;1746,22;1175826;0,69454824;0,69454824;;;;enkelBilveg;0;;571:1024082668,571:1024082670;227212,664;6604247,026
1024082685;570;1;1;;04.11.2024;;2025-06-06T13:37:56;;04.11.2024;17:31:00;Mandag;11;Kjørende fra fortau eller G/S-veg krysset kjørebanen på bortsiden av krysset;2;;;;;Vanlig veg/gate;4 armet kryss (X-kryss);Nei;Ingen;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Tettsted;;30;;10;;Kommunal veg;5700;;;;POINT (226608 6564531);Gangfelt utenfor kryss, ukjent regulering;Uregulert kryss, generell høyreregel (uten skilting);UID0112879729;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2024;0;0;0;0;0;0;0;1;0;1;0;0;0;0;;Nei;Nei;;Nei;Vestfold;39;Sandefjord;3907;V;K;Nei;1;1;269;;;;;Sandefjord;3907;Vestfold;39;;;KV5700 S1D1 m269;Kommunal veg;Eksisterende;5700;1;1;269,495;269,495;1148712;0,40515618;0,40515618;;;;enkelBilveg;0;;571:1024082686,571:1024082702;226605,889;6564528,978
1024082813;570;1;1;;14.11.2024;;2025-06-06T13:39:35;;14.11.2024;22:22:00;Torsdag;11;Påkjøring bakfra;3;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;;Ukjent;Ukjent;Våt, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;4;Tettsted;8;40;Vinterdriftsklasse C;2;;Fylkesveg;2990;;;;POINT (215206 6556879);Skiltet gangfelt utenfor kryss;Ikke i vegkryss;UID1216784776;Yrkesdøgn;Samme kjøreretning;Ulykke mellom kjøretøy med samme kjøreretning;2024;0;0;0;0;0;0;0;3;0;0;0;0;0;0;7630;Nei;Ja;;Nei;Vestfold;39;Larvik;3909;V;K;Nei;1;1;3422;;;;;Larvik;3909;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV2990 S1D1 m3422;Fylkesveg;Eksisterende;2990;1;1;3422,392;3422,392;2620349;0,98738495;0,98738495;;;;enkelBilveg;0;;571:1024082814,571:1024082817,571:1024082822;215206,87;6556880,117
1024082831;570;1;1;;29.10.2024;;2025-06-06T13:39:35;;29.10.2024;06:20:00;Tirsdag;10;Møting på rett vegstrekning;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Mørkt med vegbelysning;Vanlig kjørefelt;2;Ikke tettsted;6;60;Vinterdriftsklasse D;2;;Fylkesveg;312;;;;POINT (223774 6597677);Ukjent;Ikke i vegkryss;UID0082980676;Yrkesdøgn;Motsatt kjøreretning;Ulykke ved møting;2024;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1400;Nei;Nei;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;4;1;6581;;;;;Tønsberg;3905;Vestfold;39;;3801 Vestfold nord 2021-2026,3820 Elektro øst 2021-2025,3850 Grønt Vestfold nord 2022-2026,3920 Elektro Vestfold 2025-2030;FV312 S4D1 m6581;Fylkesveg;Eksisterende;312;4;1;6581,463;6581,463;1175568;0,28856036;0,28856036;;;;enkelBilveg;0;;571:1024082833,571:1024082835;223773,36;6597680,103
1024082848;570;1;1;;03.09.2024;;2025-06-06T13:39:35;;03.09.2024;14:28:00;Tirsdag;9;Venstresving foran kjørende i motsatt retning;2;;;;;Vanlig veg/gate;3-armet kryss (T-kryss, Y-kryss);Nei;Ukjent;Asfalt, oljegrus;Våt, bar veg;God sikt, nedbør;Dagslys;Vanlig kjørefelt;2;Tettsted;6,6;40;;15;;Fylkesveg;325;;;;POINT (238659 6579905);Gangfelt i kryss;Vikepliktsregulert kryss (skilt 202, 204, 210);UID1988187832;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning hvor kjøretøy foretar avsvingning;2024;0;0;0;0;1;0;0;1;0;0;0;0;0;0;11000;Nei;Ja;;Ja;Vestfold;39;Tønsberg;3905;V;K;Nei;1;1;1828;;;;;Tønsberg;3905;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3902 Vestfold øst vei 2025-2030,3952 Grønt Vestfold øst 2025-2030,3920 Elektro Vestfold 2025-2030;FV325 S1D1 m1828;Fylkesveg;Eksisterende;325;1;1;1827,933;1827,933;1175469;0,29323092;0,29323092;;;;enkelBilveg;0;;571:1024082850,571:1024082851;238658,425;6579902,121
1024083292;570;1;1;;31.07.2024;;2025-06-06T13:43:54;;31.07.2024;15:57:00;Onsdag;7;Kjørende fra fortau / G/S-veg krysset kjørebanen utenfor kryss;2;;;;;Vanlig veg/gate;Vegstrekning utenfor kryss/avkjørsel;Nei;Ukjent;Asfalt, oljegrus;Tørr, bar veg;God sikt, opphold;Dagslys;Vanlig kjørefelt;2;Tettsted;8;60;Vinterdriftsklasse C;21;;Fylkesveg;303;;;;POINT (226443 6563413);Ukjent;Ikke i vegkryss;UID9560441187;Yrkesdøgn;Kryssende kjøreretning;Ulykke ved kryssende kjøreretning uten avsvingning;2024;0;0;0;0;0;1;0;1;0;0;0;0;0;0;13058;Nei;Nei;;Ja;Vestfold;39;Sandefjord;3907;V;K;Nei;2;1;7972;;;;;Sandefjord;3907;Vestfold;39;;0701 Vestfold øst 2019-2025,3820 Elektro øst 2021-2025,3903 Vestfold syd vei 2025-2030,3953 Grønt Vestfold syd 2025-2030,3920 Elektro Vestfold 2025-2030;FV303 S2D1 m7972;Fylkesveg;Eksisterende;303;2;1;7971,979;7971,979;1175838;0,80579531;0,80579531;;;;enkelBilveg;0;;571:1024083302,571:1024083303;226446,261;6563414,839
