LineNumber	Kommune	Year	Month	Totals	Late	ONTIME
701564	Sandefjord	2024	5	18	4	14
701564	Sandefjord	2024	6	15	3	12
701564	Sandefjord	2024	8	10	8	2
701565	Tønsberg	2024	1	6	1	5
701565	Tønsberg	2024	2	7	3	4
701565	Tønsberg	2024	3	4		4
701565	Tønsberg	2024	4	2	1	1
701565	Tønsberg	2024	5	1		1
701565	Tønsberg	2024	6	4	2	2
701565	Tønsberg	2024	8	1		1
701566	Færder	2024	1	12	10	2
701566	Færder	2024	2	14	9	5
701566	Færder	2024	3	13	3	10
701566	Færder	2024	4	20	7	13
701566	Færder	2024	5	17	2	15
701566	Færder	2024	6	12	2	10
701566	Færder	2024	8	9	4	5
701567	Tønsberg	2024	2	1		1
701567	Tønsberg	2024	5	2	1	1
701567	Tønsberg	2024	6	1	1	
701570	Tønsberg	2024	4	2	1	1
701570	Tønsberg	2024	5	2		2
701570	Tønsberg	2024	6	2	1	1
701570	Tønsberg	2024	8	3	3	
701571	Tønsberg	2024	1	30	4	26
701571	Tønsberg	2024	2	30	2	28
701571	Tønsberg	2024	3	19	1	18
701571	Tønsberg	2024	4	29	1	28
701571	Tønsberg	2024	5	20	4	16
701571	Tønsberg	2024	6	18		18
701571	Tønsberg	2024	7	17		17
701571	Tønsberg	2024	8	22		22
701572	Færder	2024	1	10	10	
701572	Færder	2024	2	15	12	3
701572	Færder	2024	3	9	3	6
701572	Færder	2024	4	12	7	5
701572	Færder	2024	5	9	9	
701572	Færder	2024	6	10	6	4
701572	Færder	2024	8	8	6	2
701573	Larvik	2024	1	6	1	5
701573	Larvik	2024	2	4		4
701573	Larvik	2024	3	4		4
701573	Larvik	2024	4	5		5
701573	Larvik	2024	5	4		4
701573	Larvik	2024	6	4	1	3
701573	Larvik	2024	8	4		4
701574	Sandefjord	2024	1	18	2	16
701574	Sandefjord	2024	2	15	1	14
701574	Sandefjord	2024	3	16		16
701574	Sandefjord	2024	4	22		22
701574	Sandefjord	2024	5	18	1	17
701574	Sandefjord	2024	6	15		15
701574	Sandefjord	2024	8	10		10
701575	Larvik	2024	1	11	10	1
701575	Larvik	2024	2	9	5	4
701575	Larvik	2024	3	7	5	2
701575	Larvik	2024	4	10	6	4
701575	Larvik	2024	5	10	4	6
701575	Larvik	2024	6	9	6	3
701575	Larvik	2024	8	4	2	2
701576	Larvik	2024	1	14	2	12
701576	Larvik	2024	2	10	2	8
701576	Larvik	2024	3	10	3	7
701576	Larvik	2024	4	13	1	12
701576	Larvik	2024	5	12	3	9
701576	Larvik	2024	6	9	1	8
701576	Larvik	2024	8	8	1	7
701577	Færder	2024	1	18	3	15
701577	Færder	2024	2	16	2	14
701577	Færder	2024	3	15		15
701577	Færder	2024	4	19		19
701577	Færder	2024	5	18		18
701577	Færder	2024	6	14		14
701577	Færder	2024	8	9		9
701577	Tønsberg	2024	1	6	1	5
701577	Tønsberg	2024	2	3		3
701577	Tønsberg	2024	3	1		1
701577	Tønsberg	2024	4	1		1
701577	Tønsberg	2024	8	1		1
701578	Horten	2024	1	3		3
701578	Horten	2024	2	4	2	2
701578	Horten	2024	3	3		3
701578	Horten	2024	4	4		4
701578	Horten	2024	5	3		3
701578	Horten	2024	6	3	2	1
701578	Horten	2024	8	2		2
701579	Tønsberg	2024	1	20	15	5
701579	Tønsberg	2024	2	22	12	10
701579	Tønsberg	2024	3	18	3	15
701579	Tønsberg	2024	4	23	6	17
701579	Tønsberg	2024	5	14		14
701579	Tønsberg	2024	6	15		15
701579	Tønsberg	2024	8	11	6	5
701580	Tønsberg	2024	1	27	13	14
701580	Tønsberg	2024	2	17	6	11
701580	Tønsberg	2024	3	17	3	14
701580	Tønsberg	2024	4	20	1	19
701580	Tønsberg	2024	5	16	2	14
701580	Tønsberg	2024	6	18	2	16
701580	Tønsberg	2024	8	10	1	9
701582	Tønsberg	2024	1	32	27	5
701582	Tønsberg	2024	2	33	27	6
701582	Tønsberg	2024	3	36	18	18
701582	Tønsberg	2024	4	44	20	24
701582	Tønsberg	2024	5	33	19	14
701582	Tønsberg	2024	6	21	14	7
701582	Tønsberg	2024	8	18	4	14
701583	Tønsberg	2024	1	17	6	11
701583	Tønsberg	2024	2	18	7	11
701583	Tønsberg	2024	3	14	4	10
701583	Tønsberg	2024	4	20	6	14
701583	Tønsberg	2024	5	19	7	12
701583	Tønsberg	2024	6	16	6	10
701583	Tønsberg	2024	8	9	2	7
701585	Færder	2024	1	3	1	2
701585	Færder	2024	2	3		3
701585	Færder	2024	3	3		3
701585	Færder	2024	4	4		4
701585	Færder	2024	5	3		3
701585	Færder	2024	6	3		3
701585	Færder	2024	8	2	1	1
701587	Færder	2024	1	2	1	1
701587	Færder	2024	2	3	1	2
701587	Færder	2024	3	3		3
701587	Færder	2024	4	5		5
701587	Færder	2024	5	3		3
701587	Færder	2024	6	3		3
701587	Færder	2024	8	1		1
701588	Tønsberg	2024	1	17	11	6
701588	Tønsberg	2024	2	18	8	10
701588	Tønsberg	2024	3	15	8	7
701588	Tønsberg	2024	4	23	11	12
701588	Tønsberg	2024	5	20	8	12
701588	Tønsberg	2024	6	16	8	8
701588	Tønsberg	2024	8	7	1	6
701589	Larvik	2024	1	11	5	6
701589	Larvik	2024	2	10		10
701589	Larvik	2024	3	5	1	4
701589	Larvik	2024	4	11	1	10
701589	Larvik	2024	5	10		10
701589	Larvik	2024	6	8		8
701589	Larvik	2024	8	5		5
701590	Larvik	2024	1	11	3	8
701590	Larvik	2024	2	10	1	9
701590	Larvik	2024	3	8		8
701590	Larvik	2024	4	13	1	12
701590	Larvik	2024	5	12	1	11
701590	Larvik	2024	6	7		7
701590	Larvik	2024	8	6		6
701591	Tønsberg	2024	1	30	16	14
701591	Tønsberg	2024	2	34	18	16
701591	Tønsberg	2024	3	30	6	24
701591	Tønsberg	2024	4	40	12	28
701591	Tønsberg	2024	5	37	14	23
701591	Tønsberg	2024	6	31	1	30
701591	Tønsberg	2024	8	20	10	10
701592	Tønsberg	2024	1	39	28	11
701592	Tønsberg	2024	2	33	14	19
701592	Tønsberg	2024	3	36	20	16
701592	Tønsberg	2024	4	44	11	33
701592	Tønsberg	2024	5	38	11	27
701592	Tønsberg	2024	6	33	7	26
701592	Tønsberg	2024	8	23	12	11
701593	Tønsberg	2024	1	38	23	15
701593	Tønsberg	2024	2	37	12	25
701593	Tønsberg	2024	3	27		27
701593	Tønsberg	2024	4	48	4	44
701593	Tønsberg	2024	5	29	4	25
701593	Tønsberg	2024	6	21		21
701593	Tønsberg	2024	8	21	10	11
701595	Horten	2024	1	16	12	4
701595	Horten	2024	2	14	9	5
701595	Horten	2024	3	12	1	11
701595	Horten	2024	4	16	1	15
701595	Horten	2024	5	14	3	11
701595	Horten	2024	6	11		11
701595	Horten	2024	8	10		10
701596	Færder	2024	1	15	3	12
701596	Færder	2024	2	10	1	9
701596	Færder	2024	3	11	2	9
701596	Færder	2024	4	17		17
701596	Færder	2024	5	13	2	11
701596	Færder	2024	6	13	1	12
701596	Færder	2024	8	8	1	7
701598	Sandefjord	2024	1	4	1	3
701598	Sandefjord	2024	4	1		1
701598	Sandefjord	2024	5	3	1	2
701598	Sandefjord	2024	6	2		2
701598	Sandefjord	2024	8	2		2
701600	Færder	2024	1	3	2	1
701600	Færder	2024	2	3		3
701600	Færder	2024	3	3		3
701600	Færder	2024	4	3		3
701600	Færder	2024	5	2		2
701600	Færder	2024	6	3	1	2
701600	Færder	2024	8	2	2	
701601	Færder	2024	1	12	5	7
701601	Færder	2024	2	11	1	10
701601	Færder	2024	3	11		11
701601	Færder	2024	4	15	3	12
701601	Færder	2024	5	11	2	9
701601	Færder	2024	6	9	1	8
701601	Færder	2024	8	7	2	5
701608	Sandefjord	2024	1	1		1
701608	Sandefjord	2024	2	2	1	1
701608	Sandefjord	2024	3	2	2	
701608	Sandefjord	2024	4	4	4	
701608	Sandefjord	2024	8	1		1
701609	Larvik	2024	1	16	3	13
701609	Larvik	2024	2	12	2	10
701609	Larvik	2024	3	13	1	12
701609	Larvik	2024	4	16	2	14
701609	Larvik	2024	5	11		11
701609	Larvik	2024	6	9	1	8
701609	Larvik	2024	8	6	1	5
701611	Færder	2024	1	18	16	2
701611	Færder	2024	2	15	10	5
701611	Færder	2024	3	16	9	7
701611	Færder	2024	4	23	14	9
701611	Færder	2024	5	16	12	4
701611	Færder	2024	6	16	12	4
701611	Færder	2024	8	11	10	1
701611	Larvik	2024	1	18	16	2
701611	Larvik	2024	2	17	11	6
701611	Larvik	2024	3	16	8	8
701611	Larvik	2024	4	17	11	6
701611	Larvik	2024	5	19	14	5
701611	Larvik	2024	6	13	7	6
701611	Larvik	2024	8	10	9	1
701611	Tønsberg	2024	1	35	9	26
701611	Tønsberg	2024	2	32	5	27
701611	Tønsberg	2024	3	34	10	24
701611	Tønsberg	2024	4	43	9	34
701611	Tønsberg	2024	5	35	2	33
701611	Tønsberg	2024	6	31	1	30
701611	Tønsberg	2024	8	21	6	15
701614	Færder	2024	1	13	7	6
701614	Færder	2024	2	13	1	12
701614	Færder	2024	3	10		10
701614	Færder	2024	4	14	1	13
701614	Færder	2024	5	11	1	10
701614	Færder	2024	6	9	1	8
701614	Færder	2024	8	7	1	6
701619	Tønsberg	2024	1	60	37	23
701619	Tønsberg	2024	2	46	17	29
701619	Tønsberg	2024	3	50	3	47
701619	Tønsberg	2024	4	62	14	48
701619	Tønsberg	2024	5	44	5	39
701619	Tønsberg	2024	6	39	4	35
701619	Tønsberg	2024	8	34	13	21
701620	Tønsberg	2024	1	56	11	45
701620	Tønsberg	2024	2	49	12	37
701620	Tønsberg	2024	3	52	18	34
701620	Tønsberg	2024	4	63	8	55
701620	Tønsberg	2024	5	54	11	43
701620	Tønsberg	2024	6	42	4	38
701620	Tønsberg	2024	8	29	7	22
701622	Færder	2024	1	2		2
701622	Færder	2024	2	5	2	3
701622	Færder	2024	3	7	1	6
701622	Færder	2024	4	8	3	5
701622	Færder	2024	5	2		2
701622	Færder	2024	6	3		3
701622	Færder	2024	8	4	1	3
701622	Tønsberg	2024	1	19	5	14
701622	Tønsberg	2024	2	18		18
701622	Tønsberg	2024	3	17	2	15
701622	Tønsberg	2024	4	23		23
701622	Tønsberg	2024	5	20	1	19
701622	Tønsberg	2024	6	17		17
701622	Tønsberg	2024	8	10		10
701623	Færder	2024	1	17	11	6
701623	Færder	2024	2	16	4	12
701623	Færder	2024	3	15		15
701623	Færder	2024	4	19	2	17
701623	Færder	2024	5	14		14
701623	Færder	2024	6	15		15
701623	Færder	2024	8	10	1	9
701625	Tønsberg	2024	1	9	8	1
701625	Tønsberg	2024	2	11	10	1
701625	Tønsberg	2024	3	11	3	8
701625	Tønsberg	2024	4	20	2	18
701625	Tønsberg	2024	5	17	4	13
701625	Tønsberg	2024	6	16	4	12
701625	Tønsberg	2024	8	9	6	3
701626	Tønsberg	2024	1	18	11	7
701626	Tønsberg	2024	2	14	8	6
701626	Tønsberg	2024	3	17	3	14
701626	Tønsberg	2024	4	22	8	14
701626	Tønsberg	2024	5	17	5	12
701626	Tønsberg	2024	6	12		12
701626	Tønsberg	2024	8	9	5	4
701627	Tønsberg	2024	1	16	15	1
701627	Tønsberg	2024	2	14	11	3
701627	Tønsberg	2024	3	17	6	11
701627	Tønsberg	2024	4	22	13	9
701627	Tønsberg	2024	5	17	8	9
701627	Tønsberg	2024	6	17	7	10
701627	Tønsberg	2024	8	12	9	3
701628	Tønsberg	2024	1	4	4	
701628	Tønsberg	2024	2	2		2
701628	Tønsberg	2024	3	4	2	2
701628	Tønsberg	2024	4	6	2	4
701628	Tønsberg	2024	5	5		5
701628	Tønsberg	2024	6	3	1	2
701628	Tønsberg	2024	8	3	1	2
701634	Tønsberg	2024	1	15	8	7
701634	Tønsberg	2024	2	15	1	14
701634	Tønsberg	2024	3	17		17
701634	Tønsberg	2024	4	15	1	14
701634	Tønsberg	2024	5	8		8
701634	Tønsberg	2024	6	8		8
701634	Tønsberg	2024	8	2		2
701635	Tønsberg	2024	6	2	1	1
701635	Tønsberg	2024	8	1	1	
701636	Sandefjord	2024	1	19	9	10
701636	Sandefjord	2024	2	14	4	10
701636	Sandefjord	2024	3	14		14
701636	Sandefjord	2024	4	22	1	21
701636	Sandefjord	2024	5	20	1	19
701636	Sandefjord	2024	6	16		16
701636	Sandefjord	2024	8	10		10
701637	Sandefjord	2024	1	13	9	4
701637	Sandefjord	2024	2	17	9	8
701637	Sandefjord	2024	3	13	7	6
701637	Sandefjord	2024	4	18	7	11
701637	Sandefjord	2024	5	13	2	11
701637	Sandefjord	2024	6	10	2	8
701637	Sandefjord	2024	8	13	8	5
701638	Tønsberg	2024	6	1		1
701638	Tønsberg	2024	8	1		1
701639	Sandefjord	2024	1	1	1	
701639	Sandefjord	2024	4	1	1	
701640	Tønsberg	2024	1	23	6	17
701640	Tønsberg	2024	2	15	4	11
701640	Tønsberg	2024	3	15	1	14
701640	Tønsberg	2024	4	20	2	18
701640	Tønsberg	2024	5	17	1	16
701640	Tønsberg	2024	6	16	1	15
701640	Tønsberg	2024	8	10	2	8
701642	Sandefjord	2024	1	24	20	4
701642	Sandefjord	2024	2	17	12	5
701642	Sandefjord	2024	3	22	15	7
701642	Sandefjord	2024	4	25	21	4
701642	Sandefjord	2024	5	20	18	2
701642	Sandefjord	2024	6	24	18	6
701642	Sandefjord	2024	8	13	11	2
701642	Tønsberg	2024	1	50	31	19
701642	Tønsberg	2024	2	30	15	15
701642	Tønsberg	2024	3	37	18	19
701642	Tønsberg	2024	4	49	24	25
701642	Tønsberg	2024	5	28	15	13
701642	Tønsberg	2024	6	29	15	14
701642	Tønsberg	2024	8	20	12	8
701643	Tønsberg	2024	1	5	4	1
701643	Tønsberg	2024	2	4		4
701643	Tønsberg	2024	3	5	2	3
701643	Tønsberg	2024	4	9		9
701643	Tønsberg	2024	5	9	2	7
701643	Tønsberg	2024	6	6		6
701643	Tønsberg	2024	8	4	1	3
701644	Tønsberg	2024	1	35	19	16
701644	Tønsberg	2024	2	27	12	15
701644	Tønsberg	2024	3	34	15	19
701644	Tønsberg	2024	4	36	9	27
701644	Tønsberg	2024	5	35	12	23
701644	Tønsberg	2024	6	27	10	17
701644	Tønsberg	2024	8	22	12	10
701648	Tønsberg	2024	1	20	13	7
701648	Tønsberg	2024	2	11	3	8
701648	Tønsberg	2024	3	14	1	13
701648	Tønsberg	2024	4	19	1	18
701648	Tønsberg	2024	5	14	1	13
701648	Tønsberg	2024	6	13		13
701648	Tønsberg	2024	8	9		9
701649	Tønsberg	2024	1	3	3	
701649	Tønsberg	2024	2	2	1	1
701649	Tønsberg	2024	3	2	1	1
701649	Tønsberg	2024	4	2	2	
701649	Tønsberg	2024	6	2		2
701649	Tønsberg	2024	8	1		1
701650	Tønsberg	2024	1	10	7	3
701650	Tønsberg	2024	2	6	4	2
701650	Tønsberg	2024	3	9	4	5
701650	Tønsberg	2024	4	11	6	5
701650	Tønsberg	2024	5	10	5	5
701650	Tønsberg	2024	6	7	2	5
701650	Tønsberg	2024	8	3	3	
701653	Færder	2024	1	19	4	15
701653	Færder	2024	2	14		14
701653	Færder	2024	3	17		17
701653	Færder	2024	4	22		22
701653	Færder	2024	5	18	1	17
701653	Færder	2024	6	12		12
701653	Færder	2024	8	10		10
701653	Tønsberg	2024	1	2		2
701653	Tønsberg	2024	2	1		1
701653	Tønsberg	2024	3	1		1
701653	Tønsberg	2024	5	2		2
701653	Tønsberg	2024	6	1		1
701653	Tønsberg	2024	8	3		3
701654	Tønsberg	2024	1	4	4	
701654	Tønsberg	2024	2	2	2	
701654	Tønsberg	2024	3	4	4	
701654	Tønsberg	2024	4	3	3	
701654	Tønsberg	2024	5	3	2	1
701654	Tønsberg	2024	6	1	1	
701654	Tønsberg	2024	8	2		2
701655	Tønsberg	2024	1	4	4	
701655	Tønsberg	2024	2	2	1	1
701655	Tønsberg	2024	3	5	2	3
701655	Tønsberg	2024	4	5	1	4
701655	Tønsberg	2024	5	4		4
701655	Tønsberg	2024	6	4		4
701656	Tønsberg	2024	1	16	12	4
701656	Tønsberg	2024	2	16	7	9
701656	Tønsberg	2024	3	11	1	10
701656	Tønsberg	2024	4	18	7	11
701656	Tønsberg	2024	5	16	4	12
701656	Tønsberg	2024	6	10	2	8
701656	Tønsberg	2024	8	11	5	6
701657	Tønsberg	2024	2	1	1	
701657	Tønsberg	2024	4	2		2
701657	Tønsberg	2024	5	1		1
701657	Tønsberg	2024	6	2	1	1
701657	Tønsberg	2024	8	2	1	1
701658	Tønsberg	2024	1	4	3	1
701658	Tønsberg	2024	2	2	2	
701658	Tønsberg	2024	3	2		2
701658	Tønsberg	2024	4	1		1
701658	Tønsberg	2024	5	1		1
701658	Tønsberg	2024	6	1	1	
701658	Tønsberg	2024	8	3	1	2
701660	Tønsberg	2024	1	17	13	4
701660	Tønsberg	2024	2	17	9	8
701660	Tønsberg	2024	3	13	8	5
701660	Tønsberg	2024	4	21	10	11
701660	Tønsberg	2024	5	17	8	9
701660	Tønsberg	2024	6	15	6	9
701660	Tønsberg	2024	8	10	7	3
701662	Sandefjord	2024	1	19	17	2
701662	Sandefjord	2024	2	13	8	5
701662	Sandefjord	2024	3	12	6	6
701662	Sandefjord	2024	4	19	14	5
701662	Sandefjord	2024	5	14	12	2
701662	Sandefjord	2024	6	14	9	5
701662	Sandefjord	2024	8	10	10	
701664	Færder	2024	1	21	11	10
701664	Færder	2024	2	16	3	13
701664	Færder	2024	3	15	1	14
701664	Færder	2024	4	20	4	16
701664	Færder	2024	5	16	1	15
701664	Færder	2024	6	11	1	10
701664	Færder	2024	8	10	6	4
701664	Larvik	2024	1	17	13	4
701664	Larvik	2024	2	15	1	14
701664	Larvik	2024	3	16	3	13
701664	Larvik	2024	4	16	6	10
701664	Larvik	2024	5	17	4	13
701664	Larvik	2024	6	11	2	9
701664	Larvik	2024	8	10	5	5
701664	Tønsberg	2024	1	3	2	1
701664	Tønsberg	2024	2	3		3
701664	Tønsberg	2024	3	3	1	2
701664	Tønsberg	2024	4	1		1
701664	Tønsberg	2024	8	2	1	1
701665	Sandefjord	2024	1	2	2	
701665	Sandefjord	2024	2	3		3
701665	Sandefjord	2024	3	3	2	1
701665	Sandefjord	2024	4	4	3	1
701665	Sandefjord	2024	5	3	1	2
701665	Sandefjord	2024	6	3	1	2
701665	Sandefjord	2024	8	2		2
701666	Sandefjord	2024	2	1	1	
701670	Tønsberg	2024	1	30	15	15
701670	Tønsberg	2024	2	29	6	23
701670	Tønsberg	2024	3	23	2	21
701670	Tønsberg	2024	4	35	5	30
701670	Tønsberg	2024	5	31	11	20
701670	Tønsberg	2024	6	27	10	17
701670	Tønsberg	2024	8	19	5	14
701671	Færder	2024	1	14	3	11
701671	Færder	2024	2	17	4	13
701671	Færder	2024	3	15	1	14
701671	Færder	2024	4	21	3	18
701671	Færder	2024	5	15	1	14
701671	Færder	2024	6	17		17
701671	Færder	2024	8	10	3	7
701671	Tønsberg	2024	1	11	3	8
701671	Tønsberg	2024	2	9	4	5
701671	Tønsberg	2024	3	8	1	7
701671	Tønsberg	2024	4	10	2	8
701671	Tønsberg	2024	5	3	2	1
701671	Tønsberg	2024	6	3		3
701671	Tønsberg	2024	8	1	1	
701676	Tønsberg	2024	1	4	1	3
701676	Tønsberg	2024	2	3		3
701676	Tønsberg	2024	3	3	1	2
701676	Tønsberg	2024	4	6	2	4
701676	Tønsberg	2024	5	5	2	3
701676	Tønsberg	2024	6	2		2
701676	Tønsberg	2024	8	2		2
701677	Færder	2024	1	19	2	17
701677	Færder	2024	2	16		16
701677	Færder	2024	3	16	1	15
701677	Færder	2024	4	23	1	22
701677	Færder	2024	5	18		18
701677	Færder	2024	6	14		14
701677	Færder	2024	8	10	3	7
701677	Tønsberg	2024	1	17	2	15
701677	Tønsberg	2024	2	14		14
701677	Tønsberg	2024	3	16		16
701677	Tønsberg	2024	4	15	1	14
701677	Tønsberg	2024	5	12		12
701677	Tønsberg	2024	6	11		11
701677	Tønsberg	2024	8	5		5
701678	Tønsberg	2024	1	64	56	8
701678	Tønsberg	2024	2	51	30	21
701678	Tønsberg	2024	3	52	22	30
701678	Tønsberg	2024	4	62	46	16
701678	Tønsberg	2024	5	58	27	31
701678	Tønsberg	2024	6	45	11	34
701678	Tønsberg	2024	8	27	22	5
701680	Tønsberg	2024	1	8		8
701680	Tønsberg	2024	2	7		7
701680	Tønsberg	2024	3	7	1	6
701680	Tønsberg	2024	4	6		6
701680	Tønsberg	2024	5	6		6
701680	Tønsberg	2024	6	6	3	3
701680	Tønsberg	2024	8	2		2
701681	Tønsberg	2024	1	8	2	6
701681	Tønsberg	2024	2	7		7
701681	Tønsberg	2024	3	6		6
701681	Tønsberg	2024	4	7		7
701681	Tønsberg	2024	5	7		7
701681	Tønsberg	2024	6	9		9
701681	Tønsberg	2024	8	3	1	2
701682	Tønsberg	2024	1	4		4
701682	Tønsberg	2024	2	3		3
701682	Tønsberg	2024	3	5		5
701682	Tønsberg	2024	4	5	1	4
701682	Tønsberg	2024	5	3		3
701682	Tønsberg	2024	6	3		3
701682	Tønsberg	2024	8	3		3
701683	Tønsberg	2024	1	11	1	10
701683	Tønsberg	2024	2	13	2	11
701683	Tønsberg	2024	3	9		9
701683	Tønsberg	2024	4	12	1	11
701683	Tønsberg	2024	5	9		9
701683	Tønsberg	2024	6	10	1	9
701683	Tønsberg	2024	8	7		7
701685	Tønsberg	2024	1	5	4	1
701685	Tønsberg	2024	2	2	2	
701685	Tønsberg	2024	3	1		1
701685	Tønsberg	2024	4	2	1	1
701685	Tønsberg	2024	5	1	1	
701685	Tønsberg	2024	8	1	1	
701688	Tønsberg	2024	1	2	1	1
701688	Tønsberg	2024	2	3		3
701688	Tønsberg	2024	3	2		2
701688	Tønsberg	2024	4	2		2
701689	Tønsberg	2024	1	57	33	24
701689	Tønsberg	2024	2	49	15	34
701689	Tønsberg	2024	3	47	6	41
701689	Tønsberg	2024	4	63	7	56
701689	Tønsberg	2024	5	55	20	35
701689	Tønsberg	2024	6	45	4	41
701689	Tønsberg	2024	8	29	7	22
701690	Tønsberg	2024	1	17	9	8
701690	Tønsberg	2024	2	15	2	13
701690	Tønsberg	2024	3	15	2	13
701690	Tønsberg	2024	4	21	1	20
701690	Tønsberg	2024	5	20	2	18
701690	Tønsberg	2024	6	19	1	18
701690	Tønsberg	2024	8	11	2	9
701691	Tønsberg	2024	1	57	28	29
701691	Tønsberg	2024	2	50	9	41
701691	Tønsberg	2024	3	51		51
701691	Tønsberg	2024	4	63	9	54
701691	Tønsberg	2024	5	53	9	44
701691	Tønsberg	2024	6	45	3	42
701691	Tønsberg	2024	8	32	1	31
701695	Tønsberg	2024	1	55	25	30
701695	Tønsberg	2024	2	47	12	35
701695	Tønsberg	2024	3	42	6	36
701695	Tønsberg	2024	4	66	12	54
701695	Tønsberg	2024	5	53	10	43
701695	Tønsberg	2024	6	47	7	40
701695	Tønsberg	2024	8	28	6	22
701696	Færder	2024	1	4	1	3
701696	Færder	2024	2	3	1	2
701696	Færder	2024	3	3	1	2
701696	Færder	2024	4	4		4
701696	Færder	2024	5	3		3
701696	Færder	2024	6	3		3
701696	Færder	2024	8	2		2
701697	Færder	2024	1	4	2	2
701697	Færder	2024	2	3	2	1
701697	Færder	2024	3	3		3
701697	Færder	2024	4	4	2	2
701697	Færder	2024	5	3	3	
701697	Færder	2024	6	3	2	1
701697	Færder	2024	8	2	2	
701698	Tønsberg	2024	1	40	34	6
701698	Tønsberg	2024	2	35	19	16
701698	Tønsberg	2024	3	29	12	17
701698	Tønsberg	2024	4	41	19	22
701698	Tønsberg	2024	5	37	15	22
701698	Tønsberg	2024	6	29	8	21
701698	Tønsberg	2024	8	23	19	4
701699	Tønsberg	2024	1	47	27	20
701699	Tønsberg	2024	2	56	36	20
701699	Tønsberg	2024	3	60	23	37
701699	Tønsberg	2024	4	68	25	43
701699	Tønsberg	2024	5	58	34	24
701699	Tønsberg	2024	6	51	13	38
701699	Tønsberg	2024	8	33	15	18
701700	Tønsberg	2024	1	20	13	7
701700	Tønsberg	2024	2	18	10	8
701700	Tønsberg	2024	3	18	8	10
701700	Tønsberg	2024	4	19	10	9
701700	Tønsberg	2024	5	20	12	8
701700	Tønsberg	2024	6	15	11	4
701700	Tønsberg	2024	8	11	10	1
701701	Tønsberg	2024	1	33	26	7
701701	Tønsberg	2024	2	35	16	19
701701	Tønsberg	2024	3	31	9	22
701701	Tønsberg	2024	4	47	14	33
701701	Tønsberg	2024	5	38	5	33
701701	Tønsberg	2024	6	29	4	25
701701	Tønsberg	2024	8	22	8	14
701706	Tønsberg	2024	1	10	9	1
701706	Tønsberg	2024	2	10	7	3
701706	Tønsberg	2024	3	10	7	3
701706	Tønsberg	2024	4	13	11	2
701706	Tønsberg	2024	5	11	7	4
701706	Tønsberg	2024	6	10	5	5
701706	Tønsberg	2024	8	5	3	2
701707	Tønsberg	2024	1	8	8	
701707	Tønsberg	2024	2	7	6	1
701707	Tønsberg	2024	3	8	6	2
701707	Tønsberg	2024	4	9	9	
701707	Tønsberg	2024	5	10	7	3
701707	Tønsberg	2024	6	7	4	3
701707	Tønsberg	2024	8	4	3	1
701708	Tønsberg	2024	1	8	7	1
701708	Tønsberg	2024	2	5	2	3
701708	Tønsberg	2024	3	8	2	6
701708	Tønsberg	2024	4	12	7	5
701708	Tønsberg	2024	5	8	5	3
701708	Tønsberg	2024	6	6	3	3
701708	Tønsberg	2024	8	5	2	3
701709	Tønsberg	2024	1	11	9	2
701709	Tønsberg	2024	2	11	7	4
701709	Tønsberg	2024	3	7	3	4
701709	Tønsberg	2024	4	13	6	7
701709	Tønsberg	2024	5	13	4	9
701709	Tønsberg	2024	6	10	4	6
701709	Tønsberg	2024	8	7	5	2
701712	Tønsberg	2024	1	18	10	8
701712	Tønsberg	2024	2	14	7	7
701712	Tønsberg	2024	3	14	7	7
701712	Tønsberg	2024	4	17	5	12
701712	Tønsberg	2024	5	13	5	8
701712	Tønsberg	2024	6	4		4
701712	Tønsberg	2024	8	9	2	7
701713	Tønsberg	2024	1	16	3	13
701713	Tønsberg	2024	2	15	2	13
701713	Tønsberg	2024	3	15	2	13
701713	Tønsberg	2024	4	16	3	13
701713	Tønsberg	2024	5	9		9
701713	Tønsberg	2024	6	7		7
701713	Tønsberg	2024	8	6		6
701718	Tønsberg	2024	1	13	13	
701718	Tønsberg	2024	2	12	10	2
701718	Tønsberg	2024	3	10	6	4
701718	Tønsberg	2024	4	9	7	2
701719	Tønsberg	2024	2	1		1
701719	Tønsberg	2024	3	1		1
701719	Tønsberg	2024	4	1		1
701725	Sandefjord	2024	1	1	1	
701725	Sandefjord	2024	2	2	2	
701725	Sandefjord	2024	3	2	2	
701725	Sandefjord	2024	4	4	4	
701725	Sandefjord	2024	5	1	1	
701725	Sandefjord	2024	6	2	2	
701725	Sandefjord	2024	8	1	1	
701726	Tønsberg	2024	1	4	2	2
701726	Tønsberg	2024	2	4	3	1
701726	Tønsberg	2024	3	3		3
701726	Tønsberg	2024	4	5	1	4
701726	Tønsberg	2024	5	4	2	2
701726	Tønsberg	2024	6	4	2	2
701726	Tønsberg	2024	8	1	1	
701727	Tønsberg	2024	1	3	3	
701727	Tønsberg	2024	2	6	5	1
701727	Tønsberg	2024	3	4	4	
701727	Tønsberg	2024	4	4	3	1
701727	Tønsberg	2024	5	4	3	1
701727	Tønsberg	2024	6	3	3	
701727	Tønsberg	2024	8	2	2	
701730	Tønsberg	2024	1	5	2	3
701730	Tønsberg	2024	2	3	2	1
701730	Tønsberg	2024	3	4	2	2
701730	Tønsberg	2024	4	6	1	5
701730	Tønsberg	2024	5	7	4	3
701730	Tønsberg	2024	6	6	2	4
701730	Tønsberg	2024	8	4	2	2
