Enhet;År;Kommunenummer;Kommune;Kjønn;Antall
Personer;2005;1750;;Alle;10
Personer;2005;1751;;Alle;:
Personer;2005;1755;;Alle;:
Personer;2005;1756;;Alle;:
Personer;2005;1804;Bodø;Alle;178
Personer;2005;1805;Narvik (t.o.m. 2019);Alle;68
Personer;2005;1811;Bindal;Alle;:
Personer;2005;1812;Sømna;Alle;:
Personer;2005;1813;Brønnøy;Alle;:
Personer;2005;1815;Vega;Alle;:
Personer;2005;1816;Vevelstad;Alle;:
Personer;2005;1818;Herøy (Nordland);Alle;:
Personer;2005;1820;Alstahaug;Alle;41
Personer;2005;1822;Leirfjord;Alle;22
Personer;2005;1824;Vefsn;Alle;53
Personer;2005;1825;Grane;Alle;:
Personer;2005;1826;Hattfjelldal;Alle;:
Personer;2005;1827;Dønna;Alle;12
Personer;2005;1828;Nesna;Alle;7
Personer;2005;1832;Hemnes;Alle;23
Personer;2005;1833;Rana;Alle;51
Personer;2005;1834;Lurøy;Alle;:
Personer;2005;1835;Træna;Alle;:
Personer;2005;1836;Rødøy;Alle;:
Personer;2005;1837;Meløy;Alle;12
Personer;2005;1838;Gildeskål;Alle;:
Personer;2005;1839;Beiarn;Alle;:
Personer;2005;1840;Saltdal;Alle;20
Personer;2005;1841;Fauske;Alle;38
Personer;2005;1845;Sørfold;Alle;:
Personer;2005;1848;Steigen;Alle;12
Personer;2005;1849;Hamarøy (t.o.m. 2019);Alle;:
Personer;2005;1850;Tysfjord (t.o.m. 2019);Alle;:
Personer;2005;1851;Lødingen;Alle;:
Personer;2005;1852;Tjeldsund (t.o.m. 2019);Alle;:
Personer;2005;1853;Evenes;Alle;:
Personer;2005;1854;Ballangen (t.o.m. 2019);Alle;20
Personer;2005;1856;Røst;Alle;:
Personer;2005;1857;Værøy;Alle;:
Personer;2005;1859;Flakstad;Alle;:
Personer;2005;1860;Vestvågøy;Alle;106
Personer;2005;1865;Vågan;Alle;38
Personer;2005;1866;Hadsel;Alle;17
Personer;2005;1867;Bø (Nordland);Alle;18
Personer;2005;1868;Øksnes;Alle;:
Personer;2005;1870;Sortland;Alle;:
Personer;2005;1871;Andøy;Alle;9
Personer;2005;1874;Moskenes;Alle;:
Personer;2005;1902;;Alle;146
Personer;2005;1903;;Alle;:
Personer;2005;1911;;Alle;11
Personer;2005;1913;Skånland (t.o.m. 2019);Alle;:
Personer;2005;1917;;Alle;6
Personer;2005;1919;;Alle;:
Personer;2005;1920;;Alle;:
Personer;2005;1922;;Alle;19
Personer;2005;1923;;Alle;8
Personer;2005;1924;;Alle;:
Personer;2005;1925;;Alle;7
Personer;2005;1926;;Alle;:
Personer;2005;1927;Tranøy (t.o.m. 2019);Alle;:
Personer;2005;1928;Torsken (t.o.m. 2019);Alle;:
Personer;2005;1929;Berg (t.o.m. 2019);Alle;:
Personer;2005;1931;Lenvik (t.o.m. 2019);Alle;49
Personer;2005;1933;;Alle;:
Personer;2005;1936;;Alle;:
Personer;2005;1938;;Alle;17
Personer;2005;1939;;Alle;:
Personer;2005;1940;;Alle;:
Personer;2005;1941;;Alle;8
Personer;2005;1942;;Alle;16
Personer;2005;1943;;Alle;:
Personer;2005;2002;;Alle;7
Personer;2005;2003;;Alle;57
Personer;2005;2004;Hammerfest (t.o.m. 2019);Alle;31
Personer;2005;2011;;Alle;:
Personer;2005;2012;;Alle;48
Personer;2005;2014;;Alle;:
Personer;2005;2015;;Alle;:
Personer;2005;2017;Kvalsund (t.o.m. 2019);Alle;:
Personer;2005;2018;;Alle;:
Personer;2005;2019;;Alle;16
Personer;2005;2020;;Alle;8
Personer;2005;2021;;Alle;:
Personer;2005;2022;;Alle;:
Personer;2005;2023;;Alle;:
Personer;2005;2024;;Alle;:
Personer;2005;2025;;Alle;:
Personer;2005;2027;;Alle;:
Personer;2005;2028;;Alle;:
Personer;2005;2030;;Alle;27
Personer;2006;0101;;Alle;15
Personer;2006;0104;Moss (t.o.m. 2019);Alle;47
Personer;2006;0105;;Alle;58
Personer;2006;0106;;Alle;103
Personer;2006;0111;;Alle;:
Personer;2006;0118;;Alle;:
Personer;2006;0119;;Alle;12
Personer;2006;0121;Rømskog (t.o.m. 2019);Alle;:
Personer;2006;0122;Trøgstad (t.o.m. 2019);Alle;10
Personer;2006;0123;Spydeberg (t.o.m. 2019);Alle;28
Personer;2006;0124;Askim (t.o.m. 2019);Alle;20
Personer;2006;0125;Eidsberg (t.o.m. 2019);Alle;9
Personer;2006;0127;;Alle;8
Personer;2006;0128;;Alle;9
Personer;2006;0135;;Alle;8
Personer;2006;0136;Rygge (t.o.m. 2019);Alle;:
Personer;2006;0137;;Alle;:
Personer;2006;0138;Hobøl (t.o.m. 2019);Alle;9
Personer;2006;0211;;Alle;19
Personer;2006;0213;Ski (t.o.m. 2019);Alle;44
Personer;2006;0214;;Alle;28
Personer;2006;0215;;Alle;13
Personer;2006;0216;;Alle;21
Personer;2006;0217;Oppegård (t.o.m. 2019);Alle;25
Personer;2006;0219;;Alle;189
Personer;2006;0220;Asker (t.o.m. 2019);Alle;75
Personer;2006;0221;Aurskog-Høland (t.o.m. 2019);Alle;13
Personer;2006;0226;Sørum (t.o.m. 2019);Alle;10
Personer;2006;0227;Fet (t.o.m. 2019);Alle;4
Personer;2006;0228;;Alle;10
Personer;2006;0229;;Alle;9
Personer;2006;0230;;Alle;16
Personer;2006;0231;Skedsmo (t.o.m. 2019);Alle;71
Personer;2006;0233;;Alle;4
Personer;2006;0234;;Alle;7
Personer;2006;0235;;Alle;32
Personer;2006;0236;;Alle;29
Personer;2006;0237;;Alle;12
Personer;2006;0238;;Alle;12
Personer;2006;0239;;Alle;:
Personer;2006;0301;Oslo;Alle;742
Personer;2006;0402;;Alle;19
Personer;2006;0403;;Alle;74
Personer;2006;0412;;Alle;19
Personer;2006;0415;;Alle;17
Personer;2006;0417;;Alle;39
Personer;2006;0418;;Alle;:
Personer;2006;0419;;Alle;:
Personer;2006;0420;;Alle;9
Personer;2006;0423;;Alle;9
Personer;2006;0425;;Alle;22
Personer;2006;0426;;Alle;:
Personer;2006;0427;;Alle;:
Personer;2006;0428;;Alle;18
Personer;2006;0429;;Alle;:
Personer;2006;0430;;Alle;12
Personer;2006;0432;;Alle;4
Personer;2006;0434;;Alle;:
Personer;2006;0436;;Alle;10
Personer;2006;0437;;Alle;9
Personer;2006;0438;;Alle;:
Personer;2006;0439;;Alle;19
Personer;2006;0441;;Alle;7
Personer;2006;0501;;Alle;120
Personer;2006;0502;;Alle;52
Personer;2006;0511;;Alle;5
Personer;2006;0512;;Alle;5
Personer;2006;0513;;Alle;:
Personer;2006;0514;;Alle;:
Personer;2006;0515;;Alle;9
Personer;2006;0516;;Alle;31
Personer;2006;0517;;Alle;4
Personer;2006;0519;;Alle;:
Personer;2006;0520;;Alle;6
Personer;2006;0521;;Alle;16
Personer;2006;0522;;Alle;14
Personer;2006;0528;;Alle;24
Personer;2006;0529;;Alle;23
Personer;2006;0532;;Alle;8
Personer;2006;0533;;Alle;27
Personer;2006;0534;;Alle;30
Personer;2006;0536;;Alle;22
Personer;2006;0538;;Alle;11
Personer;2006;0540;;Alle;13
Personer;2006;0541;;Alle;:
Personer;2006;0542;;Alle;18
Personer;2006;0543;;Alle;17
Personer;2006;0544;;Alle;:
Personer;2006;0545;;Alle;:
Personer;2006;0602;Drammen (t.o.m. 2019);Alle;151
Personer;2006;0604;;Alle;49
Personer;2006;0605;;Alle;49
Personer;2006;0612;;Alle;:
Personer;2006;0615;;Alle;:
Personer;2006;0616;;Alle;:
Personer;2006;0617;;Alle;14
Personer;2006;0618;;Alle;9
Personer;2006;0619;;Alle;7
Personer;2006;0620;;Alle;:
Personer;2006;0621;;Alle;5
Personer;2006;0622;;Alle;:
Personer;2006;0623;;Alle;54
Personer;2006;0624;;Alle;45
Personer;2006;0625;Nedre Eiker (t.o.m. 2019);Alle;46
Personer;2006;0626;;Alle;83
Personer;2006;0627;Røyken (t.o.m. 2019);Alle;37
Personer;2006;0628;Hurum (t.o.m. 2019);Alle;23
Personer;2006;0631;;Alle;:
Personer;2006;0632;;Alle;:
Personer;2006;0633;;Alle;:
Personer;2006;0701;;Alle;40
Personer;2006;0702;Holmestrand (t.o.m. 2017);Alle;8
Personer;2006;0704;Tønsberg (t.o.m. 2019);Alle;44
Personer;2006;0706;Sandefjord (t.o.m. 2016);Alle;44
Personer;2006;0709;Larvik (t.o.m. 2017);Alle;95
Personer;2006;0711;Svelvik (t.o.m. 2019);Alle;17
Personer;2006;0713;Sande (Vestfold) (t.o.m. 2019);Alle;12
Personer;2006;0714;Hof (t.o.m. 2017);Alle;:
Personer;2006;0716;Re (t.o.m. 2019);Alle;15
Personer;2006;0719;Andebu (t.o.m. 2016);Alle;12
Personer;2006;0720;Stokke (t.o.m. 2016);Alle;28
Personer;2006;0722;Nøtterøy (t.o.m. 2017);Alle;22
Personer;2006;0723;Tjøme (t.o.m. 2017);Alle;9
Personer;2006;0728;Lardal (t.o.m. 2017);Alle;:
Personer;2006;0805;;Alle;56
Personer;2006;0806;;Alle;158
Personer;2006;0807;;Alle;29
Personer;2006;0811;;Alle;16
Personer;2006;0814;;Alle;45
Personer;2006;0815;;Alle;32
Personer;2006;0817;;Alle;8
Personer;2006;0819;;Alle;:
Personer;2006;0821;Bø (Telemark)  (t.o.m. 2019);Alle;32
Personer;2006;0822;Sauherad (t.o.m. 2019);Alle;22
Personer;2006;0826;;Alle;28
Personer;2006;0827;;Alle;:
Personer;2006;0828;;Alle;17
Personer;2006;0829;;Alle;:
Personer;2006;0830;;Alle;:
Personer;2006;0831;;Alle;5
Personer;2006;0833;;Alle;6
Personer;2006;0834;;Alle;:
Personer;2006;0901;;Alle;22
Personer;2006;0904;;Alle;53
Personer;2006;0906;;Alle;35
Personer;2006;0911;;Alle;:
Personer;2006;0912;;Alle;5
Personer;2006;0914;;Alle;21
Personer;2006;0919;;Alle;15
Personer;2006;0926;;Alle;:
Personer;2006;0928;;Alle;13
Personer;2006;0929;;Alle;11
Personer;2006;0935;;Alle;:
Personer;2006;0937;;Alle;21
Personer;2006;0938;;Alle;6
Personer;2006;0940;;Alle;9
Personer;2006;0941;;Alle;:
Personer;2006;1001;Kristiansand (t.o.m. 2019);Alle;281
Personer;2006;1002;Mandal (t.o.m. 2019);Alle;34
Personer;2006;1003;;Alle;13
Personer;2006;1004;;Alle;22
Personer;2006;1014;;Alle;20
Personer;2006;1017;Songdalen (t.o.m. 2019);Alle;38
Personer;2006;1018;Søgne (t.o.m. 2019);Alle;18
Personer;2006;1021;Marnardal (t.o.m. 2019);Alle;4
Personer;2006;1026;;Alle;8
Personer;2006;1027;Audnedal (t.o.m. 2019);Alle;:
Personer;2006;1029;Lindesnes (t.o.m. 2019);Alle;11
Personer;2006;1032;Lyngdal (t.o.m. 2019);Alle;11
Personer;2006;1034;;Alle;6
Personer;2006;1037;;Alle;26
Personer;2006;1046;;Alle;4
Personer;2006;1101;Eigersund;Alle;40
Personer;2006;1102;Sandnes (t.o.m. 2019);Alle;105
Personer;2006;1103;Stavanger;Alle;200
Personer;2006;1106;Haugesund;Alle;70
Personer;2006;1111;Sokndal;Alle;:
Personer;2006;1112;Lund;Alle;14
Personer;2006;1114;Bjerkreim;Alle;:
Personer;2006;1119;Hå;Alle;36
Personer;2006;1120;Klepp;Alle;24
Personer;2006;1121;Time;Alle;49
Personer;2006;1122;Gjesdal;Alle;25
Personer;2006;1124;Sola;Alle;33
Personer;2006;1127;Randaberg;Alle;:
Personer;2006;1129;Forsand (t.o.m. 2019);Alle;:
Personer;2006;1130;Strand;Alle;12
Personer;2006;1133;Hjelmeland;Alle;19
Personer;2006;1134;Suldal;Alle;7
Personer;2006;1135;Sauda;Alle;:
Personer;2006;1141;Finnøy (t.o.m. 2019);Alle;:
Personer;2006;1142;Rennesøy (t.o.m. 2019);Alle;16
Personer;2006;1144;Kvitsøy;Alle;:
Personer;2006;1145;Bokn;Alle;:
Personer;2006;1146;Tysvær;Alle;29
Personer;2006;1149;Karmøy;Alle;62
Personer;2006;1151;Utsira;Alle;:
Personer;2006;1160;Vindafjord;Alle;:
Personer;2006;1201;;Alle;396
Personer;2006;1211;;Alle;:
Personer;2006;1216;;Alle;20
Personer;2006;1219;;Alle;22
Personer;2006;1221;;Alle;25
Personer;2006;1222;;Alle;:
Personer;2006;1223;;Alle;:
Personer;2006;1224;;Alle;32
Personer;2006;1227;Jondal (t.o.m. 2019);Alle;:
Personer;2006;1228;Odda (t.o.m. 2019);Alle;22
Personer;2006;1231;Ullensvang (t.o.m. 2019);Alle;14
Personer;2006;1232;;Alle;:
Personer;2006;1233;;Alle;:
Personer;2006;1234;Granvin (t.o.m. 2019);Alle;:
Personer;2006;1235;Voss (t.o.m. 2019);Alle;21
Personer;2006;1238;;Alle;33
Personer;2006;1241;Fusa (t.o.m. 2019);Alle;:
Personer;2006;1242;;Alle;:
Personer;2006;1243;Os (Hordaland) (t.o.m. 2019);Alle;13
Personer;2006;1244;;Alle;:
Personer;2006;1245;Sund (t.o.m. 2019);Alle;33
Personer;2006;1246;Fjell (t.o.m. 2019);Alle;37
Personer;2006;1247;;Alle;33
Personer;2006;1251;;Alle;:
Personer;2006;1252;;Alle;:
Personer;2006;1253;;Alle;:
Personer;2006;1256;Meland (t.o.m. 2019);Alle;5
Personer;2006;1259;Øygarden (t.o.m. 2019);Alle;:
Personer;2006;1260;Radøy (t.o.m. 2019);Alle;:
Personer;2006;1263;Lindås (t.o.m. 2019);Alle;23
Personer;2006;1264;;Alle;:
Personer;2006;1265;;Alle;:
Personer;2006;1266;;Alle;:
Personer;2006;1401;Flora (t.o.m. 2019);Alle;51
Personer;2006;1411;;Alle;:
Personer;2006;1412;;Alle;:
Personer;2006;1413;;Alle;:
Personer;2006;1416;;Alle;:
Personer;2006;1417;;Alle;11
Personer;2006;1418;Balestrand (t.o.m. 2019);Alle;:
Personer;2006;1419;Leikanger (t.o.m. 2019);Alle;:
Personer;2006;1420;Sogndal (t.o.m. 2019);Alle;26
Personer;2006;1421;;Alle;:
Personer;2006;1422;;Alle;:
Personer;2006;1424;;Alle;4
Personer;2006;1426;;Alle;:
Personer;2006;1428;;Alle;:
Personer;2006;1429;;Alle;4
Personer;2006;1430;Gaular (t.o.m. 2019);Alle;:
Personer;2006;1431;Jølster (t.o.m. 2019);Alle;4
Personer;2006;1432;Førde (t.o.m. 2019);Alle;24
Personer;2006;1433;Naustdal (t.o.m. 2019);Alle;:
Personer;2006;1438;;Alle;5
Personer;2006;1439;Vågsøy (t.o.m. 2019);Alle;8
Personer;2006;1441;Selje (t.o.m. 2019);Alle;:
Personer;2006;1443;Eid (t.o.m. 2019);Alle;10
Personer;2006;1444;Hornindal (t.o.m. 2019);Alle;:
Personer;2006;1445;;Alle;37
Personer;2006;1449;;Alle;24
Personer;2006;1502;Molde (t.o.m. 2019);Alle;22
Personer;2006;1504;Ålesund (t.o.m. 2019);Alle;63
Personer;2006;1505;Kristiansund;Alle;:
Personer;2006;1511;Vanylven;Alle;:
Personer;2006;1514;Sande (Møre og Romsdal);Alle;:
Personer;2006;1515;Herøy (Møre og Romsdal);Alle;15
Personer;2006;1516;Ulstein;Alle;4
Personer;2006;1517;Hareid;Alle;13
Personer;2006;1519;Volda (t.o.m. 2019);Alle;34
Personer;2006;1520;Ørsta;Alle;17
Personer;2006;1523;Ørskog (t.o.m. 2019);Alle;:
Personer;2006;1524;Norddal (t.o.m. 2019);Alle;:
Personer;2006;1525;Stranda;Alle;:
Personer;2006;1526;Stordal (t.o.m. 2019);Alle;:
Personer;2006;1528;Sykkylven;Alle;18
Personer;2006;1529;Skodje (t.o.m. 2019);Alle;:
Personer;2006;1531;Sula;Alle;:
Personer;2006;1532;Giske;Alle;11
Personer;2006;1534;Haram (t.o.m. 2019);Alle;12
Personer;2006;1535;Vestnes;Alle;:
Personer;2006;1539;Rauma;Alle;8
Personer;2006;1543;Nesset (t.o.m. 2019);Alle;:
Personer;2006;1545;Midsund (t.o.m. 2019);Alle;:
Personer;2006;1546;Sandøy (t.o.m. 2019);Alle;:
Personer;2006;1547;Aukra;Alle;8
Personer;2006;1548;Fræna (t.o.m. 2019);Alle;:
Personer;2006;1551;Eide (t.o.m. 2019);Alle;4
Personer;2006;1554;Averøy;Alle;:
Personer;2006;1557;Gjemnes;Alle;16
Personer;2006;1560;Tingvoll;Alle;6
Personer;2006;1563;Sunndal;Alle;32
Personer;2006;1566;Surnadal;Alle;:
Personer;2006;1567;;Alle;:
Personer;2006;1571;Halsa (t.o.m. 2019);Alle;:
Personer;2006;1573;Smøla;Alle;:
Personer;2006;1576;Aure;Alle;:
Personer;2006;1601;Trondheim (t.o.m. 2019);Alle;344
Personer;2006;1612;;Alle;4
Personer;2006;1613;;Alle;:
Personer;2006;1617;;Alle;:
Personer;2006;1620;;Alle;:
Personer;2006;1621;;Alle;:
Personer;2006;1622;;Alle;:
Personer;2006;1624;Rissa (t.o.m. 2017);Alle;:
Personer;2006;1627;;Alle;:
Personer;2006;1630;;Alle;:
Personer;2006;1632;;Alle;:
Personer;2006;1633;;Alle;:
Personer;2006;1634;;Alle;13
Personer;2006;1635;;Alle;:
Personer;2006;1636;;Alle;:
Personer;2006;1638;;Alle;32
Personer;2006;1640;;Alle;10
Personer;2006;1644;;Alle;:
Personer;2006;1648;;Alle;11
Personer;2006;1653;;Alle;33
Personer;2006;1657;;Alle;13
Personer;2006;1662;;Alle;5
Personer;2006;1663;;Alle;8
Personer;2006;1664;;Alle;8
Personer;2006;1665;;Alle;:
Personer;2006;1702;;Alle;39
Personer;2006;1703;;Alle;72
Personer;2006;1711;;Alle;:
Personer;2006;1714;;Alle;54
Personer;2006;1717;;Alle;:
Personer;2006;1718;Leksvik (t.o.m. 2017);Alle;:
Personer;2006;1719;;Alle;66
Personer;2006;1721;;Alle;46
Personer;2006;1724;;Alle;:
Personer;2006;1725;;Alle;:
Personer;2006;1736;;Alle;:
Personer;2006;1738;;Alle;:
Personer;2006;1739;;Alle;:
Personer;2006;1740;;Alle;:
Personer;2006;1742;;Alle;:
Personer;2006;1743;;Alle;:
Personer;2006;1744;;Alle;5
Personer;2006;1748;;Alle;:
Personer;2006;1749;;Alle;:
Personer;2006;1750;;Alle;11
Personer;2006;1751;;Alle;:
Personer;2006;1755;;Alle;:
Personer;2006;1756;;Alle;:
Personer;2006;1804;Bodø;Alle;172
Personer;2006;1805;Narvik (t.o.m. 2019);Alle;80
Personer;2006;1811;Bindal;Alle;:
Personer;2006;1812;Sømna;Alle;:
Personer;2006;1813;Brønnøy;Alle;15
Personer;2006;1815;Vega;Alle;:
Personer;2006;1816;Vevelstad;Alle;:
Personer;2006;1818;Herøy (Nordland);Alle;:
Personer;2006;1820;Alstahaug;Alle;34
Personer;2006;1822;Leirfjord;Alle;21
Personer;2006;1824;Vefsn;Alle;66
Personer;2006;1825;Grane;Alle;:
Personer;2006;1826;Hattfjelldal;Alle;:
Personer;2006;1827;Dønna;Alle;9
Personer;2006;1828;Nesna;Alle;9
Personer;2006;1832;Hemnes;Alle;8
Personer;2006;1833;Rana;Alle;74
Personer;2006;1834;Lurøy;Alle;:
Personer;2006;1835;Træna;Alle;:
Personer;2006;1836;Rødøy;Alle;:
Personer;2006;1837;Meløy;Alle;13
Personer;2006;1838;Gildeskål;Alle;:
Personer;2006;1839;Beiarn;Alle;:
Personer;2006;1840;Saltdal;Alle;20
Personer;2006;1841;Fauske;Alle;44
Personer;2006;1845;Sørfold;Alle;:
Personer;2006;1848;Steigen;Alle;13
Personer;2006;1849;Hamarøy (t.o.m. 2019);Alle;13
Personer;2006;1850;Tysfjord (t.o.m. 2019);Alle;:
Personer;2006;1851;Lødingen;Alle;:
Personer;2006;1852;Tjeldsund (t.o.m. 2019);Alle;:
Personer;2006;1853;Evenes;Alle;:
Personer;2006;1854;Ballangen (t.o.m. 2019);Alle;16
Personer;2006;1856;Røst;Alle;:
Personer;2006;1857;Værøy;Alle;:
Personer;2006;1859;Flakstad;Alle;:
Personer;2006;1860;Vestvågøy;Alle;98
Personer;2006;1865;Vågan;Alle;50
Personer;2006;1866;Hadsel;Alle;35
Personer;2006;1867;Bø (Nordland);Alle;13
Personer;2006;1868;Øksnes;Alle;8
Personer;2006;1870;Sortland;Alle;64
Personer;2006;1871;Andøy;Alle;7
Personer;2006;1874;Moskenes;Alle;:
Personer;2006;1902;;Alle;139
Personer;2006;1903;;Alle;:
Personer;2006;1911;;Alle;16
Personer;2006;1913;Skånland (t.o.m. 2019);Alle;:
Personer;2006;1917;;Alle;6
Personer;2006;1919;;Alle;:
Personer;2006;1920;;Alle;:
Personer;2006;1922;;Alle;21
Personer;2006;1923;;Alle;9
Personer;2006;1924;;Alle;:
Personer;2006;1925;;Alle;8
Personer;2006;1926;;Alle;:
Personer;2006;1927;Tranøy (t.o.m. 2019);Alle;:
Personer;2006;1928;Torsken (t.o.m. 2019);Alle;:
Personer;2006;1929;Berg (t.o.m. 2019);Alle;:
Personer;2006;1931;Lenvik (t.o.m. 2019);Alle;57
Personer;2006;1933;;Alle;:
Personer;2006;1936;;Alle;:
Personer;2006;1938;;Alle;21
Personer;2006;1939;;Alle;:
Personer;2006;1940;;Alle;:
Personer;2006;1941;;Alle;7
Personer;2006;1942;;Alle;14
Personer;2006;1943;;Alle;:
Personer;2006;2002;;Alle;:
Personer;2006;2003;;Alle;78
Personer;2006;2004;Hammerfest (t.o.m. 2019);Alle;41
Personer;2006;2011;;Alle;:
Personer;2006;2012;;Alle;51
Personer;2006;2014;;Alle;:
Personer;2006;2015;;Alle;:
Personer;2006;2017;Kvalsund (t.o.m. 2019);Alle;:
Personer;2006;2018;;Alle;:
Personer;2006;2019;;Alle;11
Personer;2006;2020;;Alle;:
Personer;2006;2021;;Alle;:
Personer;2006;2022;;Alle;:
Personer;2006;2023;;Alle;:
Personer;2006;2024;;Alle;:
Personer;2006;2025;;Alle;:
Personer;2006;2027;;Alle;:
Personer;2006;2028;;Alle;:
Personer;2006;2030;;Alle;18
Personer;2007;0101;;Alle;13
Personer;2007;0104;Moss (t.o.m. 2019);Alle;38
Personer;2007;0105;;Alle;52
Personer;2007;0106;;Alle;112
Personer;2007;0111;;Alle;:
Personer;2007;0118;;Alle;:
Personer;2007;0119;;Alle;5
Personer;2007;0121;Rømskog (t.o.m. 2019);Alle;:
Personer;2007;0122;Trøgstad (t.o.m. 2019);Alle;:
Personer;2007;0123;Spydeberg (t.o.m. 2019);Alle;18
Personer;2007;0124;Askim (t.o.m. 2019);Alle;14
Personer;2007;0125;Eidsberg (t.o.m. 2019);Alle;13
Personer;2007;0127;;Alle;:
Personer;2007;0128;;Alle;:
Personer;2007;0135;;Alle;5
Personer;2007;0136;Rygge (t.o.m. 2019);Alle;:
Personer;2007;0137;;Alle;:
Personer;2007;0138;Hobøl (t.o.m. 2019);Alle;:
Personer;2007;0211;;Alle;20
Personer;2007;0213;Ski (t.o.m. 2019);Alle;37
Personer;2007;0214;;Alle;25
Personer;2007;0215;;Alle;16
Personer;2007;0216;;Alle;21
Personer;2007;0217;Oppegård (t.o.m. 2019);Alle;28
Personer;2007;0219;;Alle;170
Personer;2007;0220;Asker (t.o.m. 2019);Alle;85
Personer;2007;0221;Aurskog-Høland (t.o.m. 2019);Alle;18
Personer;2007;0226;Sørum (t.o.m. 2019);Alle;11
Personer;2007;0227;Fet (t.o.m. 2019);Alle;6
Personer;2007;0228;;Alle;16
Personer;2007;0229;;Alle;7
Personer;2007;0230;;Alle;31
Personer;2007;0231;Skedsmo (t.o.m. 2019);Alle;70
Personer;2007;0233;;Alle;14
Personer;2007;0234;;Alle;6
Personer;2007;0235;;Alle;36
Personer;2007;0236;;Alle;26
Personer;2007;0237;;Alle;20
Personer;2007;0238;;Alle;11
Personer;2007;0239;;Alle;:
Personer;2007;0301;Oslo;Alle;868
Personer;2007;0402;;Alle;18
Personer;2007;0403;;Alle;90
Personer;2007;0412;;Alle;35
Personer;2007;0415;;Alle;21
Personer;2007;0417;;Alle;41
Personer;2007;0418;;Alle;:
Personer;2007;0419;;Alle;:
Personer;2007;0420;;Alle;5
Personer;2007;0423;;Alle;:
Personer;2007;0425;;Alle;16
Personer;2007;0426;;Alle;:
Personer;2007;0427;;Alle;28
Personer;2007;0428;;Alle;20
Personer;2007;0429;;Alle;:
Personer;2007;0430;;Alle;10
Personer;2007;0432;;Alle;:
Personer;2007;0434;;Alle;:
Personer;2007;0436;;Alle;5
Personer;2007;0437;;Alle;10
Personer;2007;0438;;Alle;:
Personer;2007;0439;;Alle;13
Personer;2007;0441;;Alle;:
Personer;2007;0501;;Alle;97
Personer;2007;0502;;Alle;84
Personer;2007;0511;;Alle;:
Personer;2007;0512;;Alle;:
Personer;2007;0513;;Alle;:
Personer;2007;0514;;Alle;:
Personer;2007;0515;;Alle;12
Personer;2007;0516;;Alle;20
Personer;2007;0517;;Alle;7
Personer;2007;0519;;Alle;:
Personer;2007;0520;;Alle;7
Personer;2007;0521;;Alle;22
Personer;2007;0522;;Alle;15
Personer;2007;0528;;Alle;17
Personer;2007;0529;;Alle;16
Personer;2007;0532;;Alle;9
Personer;2007;0533;;Alle;31
Personer;2007;0534;;Alle;33
Personer;2007;0536;;Alle;20
Personer;2007;0538;;Alle;16
Personer;2007;0540;;Alle;18
Personer;2007;0541;;Alle;6
Personer;2007;0542;;Alle;20
Personer;2007;0543;;Alle;:
Personer;2007;0544;;Alle;4
Personer;2007;0545;;Alle;:
Personer;2007;0602;Drammen (t.o.m. 2019);Alle;146
Personer;2007;0604;;Alle;42
Personer;2007;0605;;Alle;44
Personer;2007;0612;;Alle;:
Personer;2007;0615;;Alle;:
Personer;2007;0616;;Alle;:
Personer;2007;0617;;Alle;13
Personer;2007;0618;;Alle;:
Personer;2007;0619;;Alle;12
Personer;2007;0620;;Alle;14
Personer;2007;0621;;Alle;5
Personer;2007;0622;;Alle;:
Personer;2007;0623;;Alle;39
Personer;2007;0624;;Alle;31
Personer;2007;0625;Nedre Eiker (t.o.m. 2019);Alle;39
Personer;2007;0626;;Alle;80
Personer;2007;0627;Røyken (t.o.m. 2019);Alle;36
Personer;2007;0628;Hurum (t.o.m. 2019);Alle;26
Personer;2007;0631;;Alle;:
Personer;2007;0632;;Alle;:
Personer;2007;0633;;Alle;:
Personer;2007;0701;;Alle;34
Personer;2007;0702;Holmestrand (t.o.m. 2017);Alle;14
Personer;2007;0704;Tønsberg (t.o.m. 2019);Alle;37
Personer;2007;0706;Sandefjord (t.o.m. 2016);Alle;27
Personer;2007;0709;Larvik (t.o.m. 2017);Alle;74
Personer;2007;0711;Svelvik (t.o.m. 2019);Alle;15
Personer;2007;0713;Sande (Vestfold) (t.o.m. 2019);Alle;10
Personer;2007;0714;Hof (t.o.m. 2017);Alle;:
Personer;2007;0716;Re (t.o.m. 2019);Alle;18
Personer;2007;0719;Andebu (t.o.m. 2016);Alle;4
Personer;2007;0720;Stokke (t.o.m. 2016);Alle;36
Personer;2007;0722;Nøtterøy (t.o.m. 2017);Alle;23
Personer;2007;0723;Tjøme (t.o.m. 2017);Alle;11
Personer;2007;0728;Lardal (t.o.m. 2017);Alle;:
Personer;2007;0805;;Alle;56
Personer;2007;0806;;Alle;150
Personer;2007;0807;;Alle;19
Personer;2007;0811;;Alle;12
Personer;2007;0814;;Alle;49
Personer;2007;0815;;Alle;39
Personer;2007;0817;;Alle;9
Personer;2007;0819;;Alle;11
Personer;2007;0821;Bø (Telemark)  (t.o.m. 2019);Alle;24
Personer;2007;0822;Sauherad (t.o.m. 2019);Alle;27
Personer;2007;0826;;Alle;13
Personer;2007;0827;;Alle;:
Personer;2007;0828;;Alle;18
Personer;2007;0829;;Alle;:
Personer;2007;0830;;Alle;:
Personer;2007;0831;;Alle;4
